company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Humble Honing,2023-07-02,https://humblehoningseattle.com,"Seattle, Washington, United States",Other,Professional Services,1925861.0,Humble Honing provides high-quality in-home knife-sharpening services in the greater Seattle area.,1-10,,,,,,,,1-10,Private,,,,,,6,2023,69872,False,False
Soteris,2018-01-01,https://soteris.co/,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software","Artificial Intelligence (AI), Insurance, Machine Learning",87215.0,Soteris provides artificial intelligence-based pricing tools to the insurance business. The company is working hard to transform the entire insurance value chain and would like to keep you updated on developments.,11-50,1.0,Seed,2019-08-19,150000.0,Pre-Seed,150000.0,1.0,11-50,Private,,,0.0,1.0,,0,2018,11728,False,False
Cogent Purchasing,2018-11-01,https://www.cogentpurchasing.com/,"White Plains, New York, United States",Manufacturing,Manufacturing,1609556.0,"We, at Cogent Purchasing, owned and operated by ASAP Semiconductor, are one of the leading suppliers of aircraft chemicals and chemical products, aviation parts, electrical connectors, and NSNs.  With an inventory of more than 10 million parts, new and obsolete, searchable by both part number and National Stock Number (NSN), we make it easy for our customers to find all the parts and equipment they need. And we make it quick, with the shortest lead times and shipping times on the market.  With 24/7x365 customer support, we’re always available and ready to help.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,65166,False,False
Moonwalker,2020-01-01,https://moonwalkergrowth.io,"Boston, Massachusetts, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Professional Services","Blockchain, Business Development, Consulting, Trading Platform",518486.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,38625,False,False
Voila Social,2018-01-01,https://www.voilasocial.com,"Austin, Texas, United States","Advertising, Design, Internet Services, Sales and Marketing","Advertising, Email Marketing, SEO, Social Media Marketing, Web Design",2427695.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,80906,False,False
Nobilis Global,2021-01-01,https://nobilisglobal.com/,"Nashville, Tennessee, United States",Financial Services,"Financial Services, Lending",563990.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,40207,False,False
BlacPay,2019-03-16,http://blacpay.com/,"San Francisco, California, United States","Financial Services, Information Technology, Internet Services","Financial Services, Information Technology, Internet",1716988.0,"BlacPay is a hybrid blockchain distribution network of paid attention and complete data ownership and reward platform. We aggregator ad and data for exchange value to our users while securing their privacy.  POPSYNQ an umbrella portfolio of BlacPay utilizes SYNQ (SNQ) token as an interactive payment system within our fiat and blockchain network. Welcome to the future of connected advertisers, publishers, and users exchange network.  Our ad reward exchange is a secure opt-in, anonymous, opt-in advertising and data reward system.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,66195,False,False
E-Comm Foundry,2018-01-01,https://ecommfoundry.com,"Austin, Texas, United States","Commerce and Shopping, Sales and Marketing, Software","Brand Marketing, E-Commerce, Web Development",2824162.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,87226,False,False
OneHubPOS,2019-01-01,https://www.onehubpos.com/,"Folsom, California, United States","Financial Services, Payments, Software","Financial Services, FinTech, Payments, SaaS",35145.0,,11-50,1.0,Seed,2023-11-02,1999999.0,Seed,1999999.0,,11-50,Private,,,,,,0,2019,4154,False,False
Senior Care Center,2018-03-01,https://srcarecenter.com,"Orange, California, United States","Health Care, Information Technology","Health Care, Information Technology",243156.0,Senior Care Center is a hybrid platform and concierge service that assists people in finding homes for their family members and friends who are senior citizens.,11-50,1.0,Seed,2018-02-01,100000.0,Seed,100000.0,,11-50,Private,,,,,,0,2018,25321,False,False
Paladin Management Group,2018-01-01,https://www.paladinmgmt.com,"Los Angeles, California, United States","Media and Entertainment, Professional Services","Advice, Consulting, Recruiting",638160.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2018,42651,False,False
Rézme,2021-05-20,https://www.rezme.app/,"Palo Alto, California, United States","Education, Information Technology, Other","Education, Information Technology, Professional Services",1828730.0,"Rézme facilitates justice-impacted users' access to education, training, and life services while ensuring employer fair chance compliance via prison tablets, mobile, and web applications. User profiles serve as digital records of achievement and rehabilitation, for background checks, supervision, housing applications, and credit assessments. Rézme’s free phone and tablet distribution network help to bridge the digital divide between justice involvement and workforce reintegration.",1-10,,,,,,,,1-10,Private,,,,,,6,2021,68657,False,False
Peninsula Capital Advisors,2018-01-01,https://www.peninsulacapitaladvisors.com,"New York, New York, United States",Financial Services,"Finance, Financial Services, Wealth Management",1122454.0,"Peninsula Capital Advisors provides capital sourcing and capital restructuring services. Their capital markets advice managed capital markets desks through multiple cycles. Their strategic corporate finance advisory focuses on the financing mix, flexibility, pricing, restricted payment capacity, covenants, and market conditions. Clients can contact them through phone calls.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,53774,False,False
Granite City Coworking,2018-01-01,https://granitecitycoworking.com/,"Folsom, California, United States","Events, Media and Entertainment, Real Estate","Commercial Real Estate, Coworking, Events",2207709.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,74717,False,False
InnoDT,2018-04-04,https://www.innodt.com/,"Pasadena, California, United States","Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Lending and Investments, Other, Payments, Software","Analytics, Blockchain, Cryptocurrency, Financial Exchanges",136156.0,InnoDT provides visibility and traceability into crypto transactions by building enterprise solutions for transaction analytics and identity association to protect your business from fraudulent activities. Learn more by visiting our website.,1-10,2.0,,2020-03-01,,Venture - Series Unknown,550000.0,2.0,1-10,Private,,,,,,2,2018,17093,False,False
Canvas,2020-03-01,https://canvasrealestate.com,"Chicago, Illinois, United States","Financial Services, Media and Entertainment, Real Estate","Advice, Leasing, Real Estate, Rental Property",791715.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,47036,False,False
Kartrij,2020-08-18,https://kartrij.io,"San Francisco, California, United States","Advertising, Gaming, Internet Services, Sales and Marketing","Advertising, Internet, Video Games",1676081.0,"Kartrij is a free app for gamers that effectively advertises and sells any product in the gaming industry through cash back incentives. Through our real-time metrics, gaming brands can reduce advertising cost and increase sales, frequency, and awareness.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,65410,False,False
INNOVA,2019-01-01,https://www.innovapeople.com,"Bend, Oregon, United States","Administrative Services, Information Technology, Professional Services","Human Resources, Information Technology, Recruiting, Staffing Agency",369704.0,INNOVA is a human resources solutions agency utilizing talent acquisition to elevate businesses and solve problems. Their approach utilizes an artificial intelligence platform to solve complex human resource problems companies face. They respond to customer inquiries by phone and contact form.,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,32446,False,False
Advisory Associates,2020-01-01,https://www.advisoryassociates.com,"Holtsville, New York, United States","Financial Services, Professional Services","Accounting, Consulting, Financial Services",1087537.0,"Advisory Associates prepares federal, state, and local taxes for corporations, estates, individuals, and partnerships. They know how to keep up with changing tax laws, as well as clients changing life events, such as the birth of a child, the purchase of a business, or an inheritance.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,53599,False,False
B2B Marketing Alliance,2021-01-01,https://b2bmarketingalliance.com/,"San Francisco, California, United States","Advertising, Sales and Marketing","Advertising, Marketing",3150000.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,91249,False,False
Omni-X,2019-01-01,https://www.omni-x.com/,"Englewood, Colorado, United States","Manufacturing, Science and Engineering, Transportation","Automotive, Industrial Engineering, Manufacturing, Mechanical Engineering",466080.0,"Omni-X offers product design, engineering, and manufacturing services relating to tube-forming machines and tools along with customer support. In addition to their large range of bending dies, they also specialize in the design and manufacture of consumable mandrels and wiper dies. They provide solutions for bending challenges in any industry including automotive, aerospace, HVAC, shipyard, furniture, and others. They can bend any size or shape pipe or tube and can accept any make or model of a bender. In addition to creating time-tested and innovative designs, they also assist with process development, vendor managed inventory, and consulting.",101-250,,,,,,,,101-250,Private,,,,,,6,2019,36621,False,False
One American Mortgage,2019-01-01,https://www.oneamericanmortgage.com/,"Tempe, Arizona, United States","Financial Services, Real Estate","Finance, Financial Services, Real Estate Investment",400099.0,,51-100,1.0,Early Stage Venture,2017-05-08,,Series B,,,51-100,Private,,,,,,2,2019,33861,False,False
Humongous.io,2019-01-01,https://www.humongous.io,"San Francisco, California, United States","Data and Analytics, Internet Services, Software","Database, Internet, Productivity Tools, Software",881500.0,Humongous is an GUI and Admin Interface builder for MongoDB-based applications.,11-50,,,,,,,,11-50,Private,,,,,,6,2019,49414,False,False
Renetec,2019-01-14,https://renetec.io,"Sunnyvale, California, United States","Consumer Electronics, Design, Hardware, Information Technology, Internet Services, Science and Engineering, Software","Electronics, Embedded Software, Hardware, Human Computer Interaction, Information Technology, Internet of Things, Software",418363.0,"Renetec helps other businesses innovate with vibrant, modern, and functional user interfaces for equipment of any scale. The company offers a smart display module for embedded devices that enables manufacturers and makers to create modern user interfaces with web tools and easily integrate it with other hardware peripherals. Renetec wants to prove that the human-machine interface does not require a compromise between design, ergonomics, and functionality. Its first product is Pyxis - a smart display module for graphical interfaces. Renetec was established in early 2019 by Facebook and Tesla engineers.",1-10,1.0,Seed,2019-12-18,,Seed,,2.0,1-10,Private,,,0.0,0.0,Checking-Devices,2,2019,34663,False,False
SNIC,2020-01-01,https://www.sninfotech.net,"Beaverton, Oregon, United States","Information Technology, Professional Services, Software","Consulting, Information Technology, Management Consulting, Recruiting, Software",2153975.0,"SNIC provides full cycle recruiting, candidate sourcing and screening, right management, career transition management, workforce career management, managed service provider, recruitment process outsourcing, and statement of work management services.",11-50,,,,,,,,11-50,Private,,,,,,6,2020,74001,False,False
Connect Humanity,2020-01-01,https://www.connecthumanity.fund/,"San Francisco, California, United States","Financial Services, Lending and Investments, Media and Entertainment, Other, Social Impact","Digital Entertainment, Impact Investing, Non Profit",768720.0,Connect Humanity offers a range of philanthropic assistance and funds through impact investments to tech companies.,11-50,,,,,,,,11-50,Private,,,,,,6,2020,46405,False,False
Aevolve,2018-01-01,https://www.aevolve.health,"California City, California, United States","Health Care, Other","Health Care, Medical, Small and Medium Businesses",526372.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,38905,False,False
JoyQR,2021-03-01,https://joyqr.com,"Los Angeles, California, United States",Software,QR Codes,2234816.0,"Stand out with a custom QR code and landing page when you join JoyQR. Choose from a wide range of colors, fonts, shapes, and layouts. Connect customers to links, social media, and more with one QR code.",1-10,,,,,,,,1-10,Private,,,,,,6,2021,77682,False,False
Landmove,2019-05-01,https://www.landmove.net,"Palo Alto, California, United States",Commerce and Shopping,"E-Commerce, Marketplace",1285962.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,57280,False,False
Cloud Rush,2019-01-01,https://cloud-rush.com,"Atlanta, Georgia, United States","Hardware, Information Technology, Internet Services, Software","Cloud Data Services, Cloud Infrastructure, Data Center, Data Storage, Information Technology",1851243.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,69706,False,False
Easy Low Rate,2019-01-01,https://www.easylowrate.com,"Walnut Creek, California, United States","Financial Services, Lending and Investments","Banking, Finance, Financial Services",1344861.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,59357,False,False
LumoRill,2018-07-01,https://lumorill.com,"Santa Clara, California, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning",2567326.0,LumoRill platform enabled intelligent applications solve variety of talent acquisition challenges faced by customers.,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,83395,False,False
Psych Hub,2018-01-01,https://www.psychhub.com/,"Nashville, Tennessee, United States",Health Care,"Health Care, Mental Health",28897.0,"Psych Hub is a website that offers short movies and Learning Hubs about mental health, substance abuse, and crime prevention.",11-50,1.0,Early Stage Venture,2022-08-24,16000000.0,Series A,16000000.0,1.0,11-50,Private,,,0.0,2.0,,0,2018,3031,False,False
Business Design Network,2021-01-01,https://businessdesignnetwork.com/,"Brooklyn, New York, United States","Administrative Services, Community and Lifestyle, Other, Professional Services","Business Development, Communities, Knowledge Management, Professional Networking",3026811.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,88771,False,False
AneVista Group,2020-01-01,https://anevista.com,"Chicago, Illinois, United States","Financial Services, Other, Real Estate","Commercial, Leasing, Real Estate",1263408.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,57812,False,False
Analytical West,2019-01-01,https://www.analyticalwest.com/,"Corona, California, United States","Financial Services, Other, Professional Services","Accounting, Consulting, Professional Services",2198477.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,75722,False,False
AppealMaker,2018-01-01,https://appealmaker.com,"Saint Joseph, Minnesota, United States","Advertising, Content and Publishing, Data and Analytics, Information Technology, Media and Entertainment, Sales and Marketing, Software","Advertising, Analytics, Content Creators, Copywriting, Data Integration, Email Marketing",2272974.0,"AppealMaker makes direct mail services simple and affordable for NGOs. Their account includes services such as list acquisition, data analysis, and copywriting. Their team has been developing, executing, and monitoring direct mail campaigns for nongovernmental organizations for over the years. Have used this knowledge to learn about package strategies, copywriting recommendations, mailing list rental advice, and so on.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,78675,False,False
No Carbon Air Inc,2022-02-15,https://www.nocarbonair.com,"Houston, Texas, United States","Energy, Manufacturing","Energy, Manufacturing",1819106.0,"Using Plasma Gasifiers to produce jet fuel, hydrogen and green power from landfill waste, medical waste, hazmat, tires, sludges, waste coal and other waste streams.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2022,68818,False,False
WYH Live,2020-01-01,https://wyhlive.com/,"Los Angeles, California, United States","Government and Military, Health Care","Health Care, Public Safety",3108686.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,90435,False,False
Blue Craze Media,2018-01-01,https://www.bluecrazemedia.com,"Morristown, New Jersey, United States","Advertising, Sales and Marketing","Advertising, Content Marketing, Digital Marketing, Lead Generation",482866.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,37259,False,False
Grit Financial. inc,2021-01-01,https://gritfinancial.org/,"Bellingham, Washington, United States",Financial Services,Financial Services,232262.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,24586,False,False
REPOWR,2019-01-01,https://repowrtransport.com,"Birmingham, Alabama, United States","Commerce and Shopping, Internet Services, Transportation","Marketplace, Online Portals, Transportation",329312.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,30390,False,False
Oliver Charles,2020-01-01,https://www.oliver-charles.com/,"San Francisco, California, United States",Commerce and Shopping,E-Commerce,472584.0,"If you’re like us, you spend the majority of the day working, cycling between zoom calls, blindsided by fire drills, or stressing over an afternoon presentation. It all adds up, and it’s exhausting. We spend the majority of the day working. Feeling creative, proactive, and happy depends on tons of things, including how comfortable and confident we feel about what we’re wearing.    We should always feel comfortable and confident while working. When we find outfits we love, we wear them over and over again AKA, our “personal uniform”. That’s why we started Oliver Charles. Because finding your personal uniform is hard, and it shouldn’t be. Our solution: a sweater. Nice enough to wear for work. Comfortable enough to wear at home. A single item for all of life that looks as good as it feels and will last for years to come. If you’re like us, you spend the majority of the day working, cycling between zoom calls, blindsided by fire drills, or stressing over an afternoon presentation. It all adds up, and it’s exhausting. We spend the majority of the day working. Feeling creative, proactive, and happy depends on tons of things, including how comfortable and confident we feel about what we’re wearing.    We should always feel comfortable and confident while working. When we find outfits we love, we wear them over and over again AKA, our “personal uniform”. That’s why we started Oliver Charles. Because finding your personal uniform is hard, and it shouldn’t be. Our solution: a sweater. Nice enough to wear for work. Comfortable enough to wear at home. A single item for all of life that looks as good as it feels and will last for years to come.",1-10,1.0,Seed,2020-01-01,,Pre-Seed,,,1-10,Private,,,,,,2,2020,36869,False,False
January Ventures,2018-01-01,http://january.ventures,"Boston, Massachusetts, United States","Financial Services, Lending and Investments","Finance, Financial Services, Venture Capital",131257.0,"January Ventures is a VC fund focused on angel/pre-seed in the US & Europe. We are replacing the friends & family round and re-writing the networks in venture. We invest early and opens doors for the visionary founders of the future. We believe the founders of the next decade will look fundamentally different: more female, more diverse and more distributed. Our firm is built on the principles of transparency and access, and we back founders based on their tenacity and ambition, not their pedigrees or who they know.  January Ventures was founded in 2018 and is based in Boston, MA and London, UK.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2018,16622,False,False
Jay Hatfield Mobility,2018-09-24,https://www.jayhatfieldmobility.com,"Salina, Kansas, United States",Transportation,Automotive,1606033.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,65240,False,False
Simply Speak,2019-01-01,https://simplyspeak.com,"New York, New York, United States","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Health Care, Medical",95229.0,Simply Speak is a digital health company leveraging Conversational-AI to restore humanity to the practice of medicine. It helps physicians document their telehealth encounters with patients. It was established in 2019 and is headquartered in New York.,11-50,3.0,Seed,2020-10-21,,Non-equity Assistance,1120000.0,1.0,11-50,Private,,,,,,1,2019,12725,False,False
LesRuches,2018-01-01,https://lesruches.com,"Los Angeles, California, United States","Commerce and Shopping, Consumer Goods","Consumer Goods, E-Commerce, Retail",1890435.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,70505,False,False
Teamble,2020-01-01,https://www.teamble.com,"New York, New York, United States","Administrative Services, Software","Enterprise Software, Human Resources, Software",268495.0,"Teamble dramatically improves how managers coach their people and how employees learn and up-skill. Teamble uniquely combines continuous feedback, performance, employee engagement, and learning & development in one AI-based platform, built to drive higher performance.",1-10,1.0,Seed,2021-08-16,,Pre-Seed,,3.0,1-10,Private,,,,,,2,2020,26922,False,False
ThePro3DStudio,2018-01-05,https://professional3dservices.com/,"Durham, North Carolina, United States","Consumer Goods, Design, Real Estate","Furniture, Interior Design, Product Design",947342.0,"ThePro3DStudio among the best 3D designing companies offers top notch quality 3D services for diverse industries and business verticals across the globe. We have a dedicated team of 3D artists who helps us to combine creativity and business values to offer visually stunning custom models and animations. Irrespective of the size and complexities involved in the project, our aim is to provide stunning 3D designs to meet all our clients’ requirements within shortest turnaround time.      Our services include •	3D product modeling & rendering •	3D furniture modeling & rendering •	Architectural 3D modeling & rendering •	Custom 3D modeling for AR •	Interactive product 360 views Contact us and avail visually appealing 3D designs at affordable cost.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,51034,False,False
Ascend Goals,2019-04-01,https://www.ascendgoals.com/,"Charlotte, North Carolina, United States","Community and Lifestyle, Education, Other","Education, Service Industry, Social",112437.0,"Ascend aims to create a generation of students that are empowered to pursue their goals with curiosity, courage, and commitment by engaging students in a purposeful journey toward a successful future through gamified SMART goals in collaboration with their parents, mentors and educators.",1-10,2.0,M&A,2020-11-17,50000.0,Grant,250000.0,2.0,1-10,Private,,,0.0,1.0,,0,2019,14664,False,False
AIM Cleaning,2018-02-01,https://aimcleaningcompany.com,"Lowell, Michigan, United States","Administrative Services, Other, Real Estate","Commercial, Facilities Support Services, Janitorial Service",2188405.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,75896,False,False
MedtechIntel,2020-01-01,https://medtechintel.com,"Scottsdale, Arizona, United States","Information Technology, Other, Software","Information Technology, Real Time, Software",1218827.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,57250,False,False
His Kingdom Carriers,2021-01-01,https://www.hkcarriers.com,"St Louis, Missouri, United States",Transportation,Transportation,1433057.0,"His Kingdom Carriers provide the finest service possible by transporting students to and from school in a safe, comfortable, and timely manner.",11-50,1.0,,2023-11-28,,Grant,,,11-50,Private,,,,,,3,2021,60786,False,False
Unseen Ventures,2019-01-01,http://unseen.vc,"New York, New York, United States","Financial Services, Lending and Investments","Angel Investment, Financial Services, Impact Investing",1527220.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,63683,False,False
Great Lakes Lending,2021-01-01,https://www.greatlakeslending.com,"Southfield, Michigan, United States","Financial Services, Professional Services","Consulting, Financial Services, Lending",1164236.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2021,55752,False,False
Alchemy,2018-01-01,https://www.trustalchemy.com/,"American Fork, Utah, United States","Financial Services, Lending and Investments","Banking, Financial Services, FinTech",219260.0,"Alchemy is an embedded financing software company that powers FinTech, Merchants and Banks with an end-to-end cloud native experience. Alchemy award-winning lending software provides a full package of powerful software modules, including our digital customer onboarding process, real time underwriting, loan servicing and management, real time payments gateway, customer and merchant communications, collections modules and many more.",11-50,,M&A,,,,,,11-50,Private,,,,,,5,2018,23619,False,False
Loop,2021-01-01,https://www.loop.baby,"San Francisco, California, United States","Advertising, Commerce and Shopping, Community and Lifestyle, Consumer Goods, Sales and Marketing","Advertising, Baby, E-Commerce, Rental, Toys",32216.0,Loop provides a baby equipment rental service.,11-50,1.0,Seed,2021-03-01,5600000.0,Seed,5600000.0,,11-50,Private,,,79.0,57.0,Computing; Calculating,0,2021,3638,False,False
Consensus Health,2018-01-01,http://www.consensushealth.com,"Marlton, New Jersey, United States",Health Care,"Health Care, Primary and Urgent Care",225428.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2018,24059,False,False
FreightCost,2019-01-01,http://freightcost.com,"Bridgeview, Illinois, United States",Transportation,"Logistics, Transportation, Warehousing",2056877.0,"FreightCost Inc. operates in the transportation industry, providing a range of services to optimize freight spend and supply chain efficiency. The company offers Less-than-Truckload (LTL) and Full Truckload (FTL) shipping services, as well as intermodal and custom shipping solutions. FreightCost Inc. also provides freight cost analysis, where shipping reports and freight shipping data are evaluated to identify potential improvements. The company is committed to understanding the unique needs of each shipper and offers online booking of shipments and expert consultation.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,72428,False,False
AXG Contracting,2021-01-01,https://www.axgcontracting.com,"Houston, Texas, United States","Natural Resources, Other, Professional Services, Sustainability","Infrastructure, Natural Resources, Recruiting",2733429.0,"AXG Contracting offers direct placement services for project based, rotational, contingent labor, or payrolling requirements. If you want any information please contact them through email or phone call.",11-50,,,,,,,,11-50,Private,,,,,,6,2021,85509,False,False
RevOptimal,2021-01-01,https://revoptimal.com,"New Orleans, Louisiana, United States","Other, Sales and Marketing","B2B, B2C, Marketing",310222.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,29322,False,False
JPG Store,2021-01-01,https://pgslot77.com/,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software","Blockchain, Cryptocurrency, FinTech, Non-Fungible Token (NFT)",230517.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2021,24457,False,False
Successful Retirement,2018-01-01,https://successfulretirement.com/,"Alpharetta, Georgia, United States","Community and Lifestyle, Financial Services, Media and Entertainment, Other","Advice, Finance, Financial Services, Retirement, Wealth Management",2904862.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,87586,False,False
Weems Asphalt,2019-01-01,https://weemsasphalt.com/,"Phoenix, Arizona, United States","Real Estate, Science and Engineering","Civil Engineering, Construction",124050.0,Weems Asphalt is a operator of civil engineering company to provide unwavering quality and service delivered on every project.,51-100,1.0,Seed,2019-10-22,600000.0,Seed,600000.0,1.0,51-100,Private,,,,,,0,2019,15891,False,False
SoundSync Music,2019-01-01,https://www.soundsyncmusic.com,"Austin, Texas, United States","Hardware, Internet Services, Media and Entertainment","Media and Entertainment, Social Media, Telecommunications",2760223.0,"SoundSync Music boutique Austin-based sync licensing agency that specializes in Texas one-stop pop for all media. SoundSync Music provides music licensing and sound design services for various projects, such as films, TV shows, commercials, video games, podcasts, and more. It was founded in 2019.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,85128,False,False
GuideX,2020-01-01,https://guide-x.io,"Helena, Montana, United States",Travel and Tourism,"Hospitality, Tourism",1646250.0,"GuideX platform offers an online venue that enables users to publish, offer, search, and book services. They also offer outfitted activities, excursions, events, and more. The company's contact modes are mail and physical address.",1-10,1.0,,2017-01-01,,Non-equity Assistance,,,1-10,Private,,,,,,3,2020,66022,False,False
IDEA Law Group,2021-01-01,https://idealawgroupllc.com,"Las Vegas, Nevada, United States",Professional Services,"Compliance, Consulting, Legal",547251.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2021,39639,False,False
Small Cheval,2023-01-01,https://smallcheval.com,"Chicago, Illinois, United States","Food and Beverage, Travel and Tourism","Food and Beverage, Hospitality, Restaurants, Wine And Spirits",37947.0,,11-50,1.0,,2024-02-21,10950000.0,Venture - Series Unknown,10950000.0,,11-50,Private,,,,,,1,2023,4643,False,False
Kentucky Greens Co,2018-01-01,https://www.kentuckygreensco.com/,"Louisville, Kentucky, United States","Agriculture and Farming, Sustainability","Agriculture, AgTech, Farming, GreenTech",606905.0,"Kentucky Greens Co produces a wide range of leafy greens, Salad Mixes, microgreens & Cooking Greens grown Hydroponically using zero pesticides or chemicals.",1-10,1.0,,2023-05-09,,Grant,,,1-10,Private,,,,,,3,2018,41626,False,False
VantAI,2019-01-01,https://www.vant.ai,"New York, New York, United States","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software","Alternative Medicine, Artificial Intelligence (AI), Biotechnology, Clinical Trials, Life Science, Machine Learning, Pharmaceutical",71500.0,"VantAI builds computational models that identify hidden links between molecules, targets, and diseases by combining the machine learning approach with deep systems biology expertise. From the deep analysis of systems-based pharmacogenomics, these models power a best-in-class solution that identifies and generates new molecular entities for targets of interest, repurposes existing molecules at any stage of development, uncovers accurate ADME, and toxicological insights, and predicts adverse events likely to influence trial success. In addition to small-molecule therapeutics, VantAI's in silico platform excels in simulating complicated protein-protein interactions, enabling the discovery of biologics and protein degraders.",11-50,,,,,,,,11-50,Private,,,0.0,1.0,,6,2019,9732,False,False
Plexus Technology,2019-02-01,http://www.plexustech.net,"Austin, Texas, United States","Data and Analytics, Events, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Navigation and Mapping","Events, Information Technology, Location Based Services, Messaging",2812588.0,"Plexus Technology provides reliable communication and location services for live events. Our technology is completely independent from cellular service and provides a platform that engages a captive audience on the operator's application of choosing. By providing direct messaging and friend finding capabilities that is inherently unavailable at the majority of live events, the attendees user experience increases and operators can sell space on these interactive features as sponsorship packages, ultimately increasing each events profits exponentially.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,85887,False,False
fresh.ink,2019-03-20,https://fresh.ink,"Cambridge, Massachusetts, United States",Software,Software,2207684.0,"Working with the traditional publishing industry, fresh.ink is improving the way authors find readers, agents and editors for their work. fresh.ink includes a beta reader matching platform, a market place to connect with agents and an option to monetize their short-form work directly on fresh.ink.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,75568,False,False
Moka Blox,2018-01-01,https://mokablox.com,"Rancho Santa Margarita, California, United States","Blockchain and Cryptocurrency, Data and Analytics, Design, Other, Privacy and Security","Blockchain, Product Research, Security",159101.0,Moka Blox reduces the carbon footprint associated with blockchain and allows every company to benefit from using blockchain. They allow every organization to utilize and set up a private chain with minimum effort across any cloud-based solution.,11-50,1.0,,2022-03-09,255916.0,Grant,255916.0,,11-50,Private,,,,,,1,2018,19020,False,False
Vika Ventures,2019-11-01,http://vika-ventures.com,"New York, New York, United States","Financial Services, Lending and Investments","Financial Services, Impact Investing, Venture Capital",271315.0,Vika Ventures is a venture capital firm that specializes in pre-IPO investments and the private equity market. Vika Ventures was founded in 2019 and was headquartered in New York. link to forfeiture of assets: https://cases.justia.com/federal/district-courts/georgia/gamdce/4:2021cv00206/122843/3/0.pdf,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,27096,False,False
