company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Ampio Ventures,2022-01-01,https://ampioventures.com/,"Morganville, New Jersey, United States","Community and Lifestyle, Financial Services, Lending and Investments","Private Social Networking, Venture Capital",1287220.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2022,58903,False,False
Bishop Linville,2022-01-01,https://www.bishoplinville.com,"Detroit, Michigan, United States","Other, Professional Services, Sales and Marketing","Consulting, Marketing, Professional Services",2186591.0,"Bishop Linville is a fractional CMO firm that assists B2B firms in unlocking growth through a customer-centric marketing approach. Bishop Linville is headquartered in Detroit, Michigan and was founded in 2022.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,75927,False,False
RXG Marketing,2019-01-01,https://rxgmarketing.com,"Towson, Maryland, United States",Sales and Marketing,"Digital Marketing, Marketing",1973209.0,"RXG Marketing specializes in digital lead generation, consumer trends, evolving technologies, and tools. Their frenzied operations in email marketing, web form filling, live chat, social media engagement, telemarketing, and list-building from databases generate potent leads for businesses.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,70681,False,False
Stooty,2021-01-01,https://www.wearestooty.com/,"Buffalo, New York, United States","Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Software","Creative Agency, Information Technology, Internet, Software",710924.0,"Stooty is a software company that helping creative entrepreneurs and businesses in the creative economy discover, build, trade and manage their creative resources . STOOTY Technologies provides convenience and efficiency to all users using the STOOTY platform. Eliminating the extra steps preventing you from completing your creative production goals, instantly.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,44801,False,False
Milk Capital,2019-01-01,https://milk-capital.com,"New York, New York, United States","Commerce and Shopping, Financial Services","E-Commerce, Finance, Financial Services",2126080.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,74446,False,False
Exacta Solutions,2019-01-01,https://exactasolutions.com,"Malta, Illinois, United States","Administrative Services, Professional Services","Consulting, Recruiting, Staffing Agency",672848.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,43673,False,False
Freshwater Life,2018-01-01,https://fwlife.org,"Santa Cruz, California, United States","Events, Media and Entertainment, Professional Services, Science and Engineering, Sustainability","Environmental Consulting, Environmental Engineering, Reservations",2483058.0,"Freshwater Life is an NGO focused on preventing freshwater species extinctions by removing the threat of invasive animals. The organization develops and implements effective conservation solutions in collaboration with local partners to save the world’s most endangered freshwater species. It partners with local organizations and communities around the world to help them implement on-the-ground conservation actions. Freshwater Life was founded in 2018 and is based in Santa Cruz, California.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,81567,False,False
Align Health,2019-01-01,https://alignhealthpartners.com,"Portland, Oregon, United States",Health Care,"Health Care, Hospital, Wellness",1409920.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,61277,False,False
Millikan Consulting,2018-01-01,https://www.millikanco.com/,"Bozeman, Montana, United States","Education, Professional Services, Sales and Marketing","Consulting, Marketing, Training",1541209.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,6,2018,63384,False,False
Legal Innovators,2019-01-01,https://www.legal-innovators.com/,"Washington, District of Columbia, United States","Government and Military, Privacy and Security, Professional Services","Law Enforcement, Legal, Legal Tech",442280.0,"Legal Innovators, a legal service provider that changes the way the law approaches hiring, pricing, and diversity of junior legal talent. It provides highly-qualified and well-trained junior-level lawyers to law firms and corporate legal teams at a cost structure that makes sense in today’s economic climate. Bryan Parker and Jonathan Greenblatt founded the Washington, District of Columbia based company in 2019.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,0.0,2.0,,6,5,2019,35676,False,False
Beacon Real Estate Services,2019-01-01,https://www.beaconrealestateservices.com,"Greenwood Village, Colorado, United States","Financial Services, Real Estate","Commercial Real Estate, Leasing, Property Management, Real Estate, Real Estate Investment",1349718.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,59265,False,False
Atmo,2020-01-01,https://atmo.ai/,"Berkeley, California, United States","Artificial Intelligence (AI), Data and Analytics, Government and Military, Hardware, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Government, Hardware, Information Technology, Machine Learning, Military, Software",125858.0,"Atmo builds AI-based weather forecasting systems for governments.  Through proprietary breakthroughs in neural networks for weather, Atmo systems are more accurate yet also more affordable than the billion-dollar supercomputers they replace. Atmo’s team are founders and and C-level alumni of Google X, Atomwise, Apollo Fusion, and the foreign services. Atmo systems are now producing high-resolution weather forecasts.",1-10,4.0,Seed,2022-01-01,0.0,Pre-Seed,0.0,2.0,1-10,Private,,,,,,2,4,2020,16072,False,False
Charlotte Institute for Faith & Work,2020-01-01,https://www.charlottefaithwork.org,"Charlotte, North Carolina, United States","Events, Media and Entertainment, Other, Social Impact","Charity, Events, Non Profit",1566736.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,64462,False,False
Inipharm,2018-01-01,https://inipharm.com/,"Seattle, Washington, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Health Care, Pharmaceutical",57294.0,Inipharm is a biopharmaceutical company focused on discovering and developing therapies for severe liver diseases.,1-10,1.0,Early Stage Venture,2020-11-11,35000000.0,Series A,35000000.0,2.0,1-10,Private,,,,,,0,6,2018,7732,False,False
Volunteer Buyers,2018-01-01,https://www.volunteerbuyers.net,"Memphis, Tennessee, United States","Other, Real Estate","Commercial, Commercial Real Estate, Real Estate",862617.0,"Volunteer Buyers real estate, home buying, home building, house flipping, real estate purchasing, real estate investing, and property management.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,48938,False,False
FuseGIS,2019-01-01,https://www.fusegis.com/,"Austin, Texas, United States","Data and Analytics, Real Estate, Software","Big Data, Commercial Real Estate, Real Estate, Software",1575904.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2019,64283,False,False
xIAB Analytics,2021-01-01,http://xiabanalytics.com/,"Los Angeles, California, United States","Apps, Data and Analytics, Professional Services, Software","Analytics, Apps, Big Data, Business Intelligence, Consulting",1721298.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,67604,False,False
Rooftop Arms,2020-01-01,https://rooftoparms.com,"Tumwater, Washington, United States","Commerce and Shopping, Manufacturing","Manufacturing, Retail",2366946.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,2.0,,6,4,2020,78751,False,False
kNEEBU,2018-03-01,https://kneebu.com,"Crystal Lake, Illinois, United States","Apps, Commerce and Shopping, Health Care, Internet Services, Mobile, Other, Real Estate, Software, Transportation","E-Commerce Platforms, Home Health Care, Home Services, Internet, Mobile Apps, Ride Sharing, Sharing Economy",540472.0,"kNEEBU is a HUMAN NETWORK of service providers, for all commonly used services, so anyone can easily hire a local provider, On DEMAND! - Consumers can hire & connect directly with local service providers On DEMAND, for services they already pay for, such as house cleaning, lawn care, nanny, movers, caregivers, etc.! - Individuals can EARN in their spare time by monetizing their skills and expertise! They decide when they work, how much they charge the customers, and keep 90% of what customer pays! KNEEBU differentiators: - Service Provider's hourly rate is listed upfront - kNEEBU allows Customers & Service Providers to connect directly with each other via chat / phone. No middleman involved, who first collects info from customers, then matches the right service provider, and then assigns the service provider to the customers and shares the service provider's contact info.  - Customers pick who to hire, based on hourly rate, proximity, skills, sample work, ratings & reviews from other customers - Service Providers set their own hourly rate  - Allows individuals to monetize their skills & expertise in 40+ categories of service so there’s something for most people to EARN in their spare time - REPLACE 10+ OTHER apps with a SINGLE app. E.g.: Home Advisor, Task Rabbit, Thumbtack, Wag, Care.com, Yelp, Angie’s List,",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,3.0,,6,6,2018,39401,False,False
RMP Metal Products,2019-01-01,https://rollfabmetal.com/,"Phoenix, Arizona, United States","Manufacturing, Real Estate","Architecture, Construction, Manufacturing",391417.0,"RMP Metal Products is an architectural metals company engaged in providing architectural services. The company is consists of RollFab sheet metal products, AlumakorTM Aluminum Composite Material System, and Alumaboard® wood-grain aluminum siding, soffits and batten profiles for the architectural market. RMP Metal Products is established in Phoenix, Arizona.",1-10,2.0,,2021-06-28,0.0,Venture - Series Unknown,0.0,,1-10,Private,,,0.0,0.0,,3,5,2019,33475,False,False
Living Spec,2020-11-01,https://livingspec.com/,"Gilbert, Arizona, United States",Software,Software,419192.0,Living Spec is a software program that helps companies collaborate internally on the creation of their products. Their product offers teams modern specs with the information and tools they need to bring their work together. They provide businesses with a system of record through product and technical specs.,1-10,1.0,Seed,2021-11-01,0.0,Pre-Seed,0.0,2.0,1-10,Private,,,,,,2,3,2020,34702,False,False
Level Design Build,2020-01-01,https://www.leveldesignbuildco.com,"Loveland, Colorado, United States","Other, Real Estate, Science and Engineering","Civil Engineering, Commercial, Construction, Residential",1575013.0,"Level Design Build provides structural design, residential  construction, commercial construction, civil engineering, interior design, and residential design services. The contact mode is by mail, phone, and physical address.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,64300,False,False
Tomahawk Robotics,2018-01-01,https://tomahawkrobotics.com,"Melbourne, Florida, United States","Design, Government and Military, Hardware, Information Technology, Science and Engineering, Software","Military, Product Design, Robotics, Software",24813.0,"Tomahawk Robotics creates safe robotic solutions optimized for uncrewed systems in stressful and harsh environments. The backbone of any useful robotic solution is predicated on user-centric design, intuitive control technologies, and the intelligent application of electromechanical technology. Tomahawk develops and delivers industry-leading robotic control software, ruggedized hardware, and innovative robotic systems. Its robotic solutions are built to safely work alongside people and work in unstructured environments. They manipulate the space and objects found in the real world, as an extension of the user, in a safe and cost-effective way.",51-100,3.0,M&A,2022-01-01,0.0,Venture - Series Unknown,2400000.0,2.0,51-100,Private,,,3.0,2.0,Controlling,1,6,2018,2245,False,False
Third Economy,2018-01-01,https://www.thirdeconomy.com/,"San Francisco, California, United States","Financial Services, Professional Services","Consulting, Financial Services, Management Consulting",892976.0,​​Third Economy is a sustainable investment research and consulting firm.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,2.0,,6,6,2018,49710,False,False
Javelin Automation,2022-01-01,https://javelinautomation.com,"York, Pennsylvania, United States","Design, Manufacturing, Science and Engineering","Industrial Automation, Machinery Manufacturing, Manufacturing, Product Design",780429.0,"Javelin Automation designs, builds, manufactures, and installs optimized, custom solutions. They provide services for the health, consumer, food, beverage, automotive, packaging, and plastics industries. They also offer services like equipment removal and reassembly for plant closures and relocations.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2022,46726,False,False
Micelle BioPharma,2018-01-01,https://micellebiopharma.com/,"Riviera, Texas, United States","Biotechnology, Health Care, Professional Services, Science and Engineering","Biotechnology, Consulting, Pharmaceutical",903216.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,0.0,0.0,Medical Or Veterinary Science; Hygiene,6,6,2018,49970,False,False
Cookhub,2019-02-06,https://www.cookhub.com,"Austin, Texas, United States","Commerce and Shopping, Food and Beverage, Travel and Tourism","E-Commerce, Food and Beverage, Hospitality",762451.0,CookHub is committed in connecting quality and trusted Chefs with people who appreciate great food. We focus on letting the Chefs and Customers feel free in their choices and experience. As a Chef you can build your schedule as you like. And as a Customer you can connect to thousands of great Chefs in your area and reserve one that suits your preferences and schedule.,251-500,0.0,,,0.0,,0.0,2.0,251-500,Private,,,,,,6,5,2019,46222,False,False
Candor,2019-01-01,https://candor.cloud/,"Phoenix, Arizona, United States","Hardware, Information Technology, Internet Services, Professional Services","Cloud Data Services, Cloud Infrastructure, Consulting",382287.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,33060,False,False
Veba Baby,2023-01-01,https://www.vebababy.com,"Coral Springs, Florida, United States",Community and Lifestyle,Baby,319914.0,Veba Baby Corp A smart baby bottle monitor that protects ones baby's milk.,1-10,1.0,,2023-03-15,0.0,Non-equity Assistance,0.0,,1-10,Private,,,0.0,1.0,Medical Or Veterinary Science; Hygiene,3,1,2023,29875,False,False
West Road Dental,2018-01-01,https://www.westrddental.com,"Houston, Texas, United States",Health Care,"Dental, Health Care, Medical",3146945.0,"West Road Dental offers dental care services. Their services include dental cleanings, exams, dental sealants, gum disease treatment, night guards, root canal therapy, sedation dentistry, TMJ treatment, tooth extractions, wisdom teeth removal, dental crowns, dental veneers, and invisalign.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,90062,False,False
HighValue Digital,2020-01-01,https://www.highvaluedigital.com/,"Phoenix, Arizona, United States","Advertising, Internet Services, Professional Services, Sales and Marketing","Advertising, Consulting, Lead Generation, Marketing, SEO, Social Media Advertising",1515179.0,"HighValue Digital is a marketing agency helping startups from all industries and growing SaaS companies thrive in the digital world. In today's fast-paced and ever-changing digital landscape, it can be challenging for businesses to stand out and achieve their online goals. Our approach is data-driven and results-focused, and we work closely with our clients to understand their unique goals and challenges. We develop personalized strategies that are tailored to each business, and we use the latest technologies and techniques to deliver the best possible results. Contact us today and request a free quote!",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,62351,False,False
Buena Credito,2021-01-01,https://buena-credito.com/,"Los Angeles, California, United States",Financial Services,Financial Services,1950524.0,"Buena Credito enlists the help of a capable legal team to make all corrections permitted by law in each area. Our credit repair service contains everything you’ll need to improve your credit score, including Credit Monitoring and Coaching & Guidance. Our team will be in touch with you throughout the process to keep you up to date on the status of your case. Our rates are final, with no hidden fees or charges. Get a plan now.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2021,71113,False,False
3rd Space,2018-01-01,https://3rdspacecowork.com/,"Newark, Delaware, United States",Administrative Services,Office Administration,1895591.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,70421,False,False
SipaMED,2021-01-01,https://www.sipamed.com,"Dover, Delaware, United States","Commerce and Shopping, Health Care, Manufacturing","E-Commerce, Health Care, Manufacturing",1282134.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,57376,False,False
Integral Recruiting Design,2020-01-01,https://integralrecruiting.com,"New York, New York, United States","Education, Professional Services","Consulting, Recruiting, Training",2670816.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,84873,False,False
eWise Home Lending,2021-01-01,https://www.ewiselending.com/,"Haddonfield, New Jersey, United States","Financial Services, Professional Services, Real Estate","Accounting, Financial Services, Mortgage, Risk Management",1727905.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,67491,False,False
TRM Labs,2018-01-01,https://trmlabs.com,"San Francisco, California, United States","Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Other, Payments, Professional Services, Software","Big Data, Blockchain, Compliance, Cryptocurrency",28509.0,"TRM Labs is a blockchain intelligence company that helps financial institutions, crypto businesses and government agencies detect and investigate crypto-related financial crime and fraud. Our products are trusted by leading companies including PayPal, Visa, FTX, Uniswap, Anchorage, and federal agencies such as the FBI and IRS. Every day, we tackle challenges in data engineering, data science, and threat intelligence to advance our mission to build a safer financial system for billions of people.  To accomplish our mission, we have raised over $79M from JPMorgan Chase, Visa, Citi, PayPal, Block, Tiger Global and Bessemer. Our team is made up of world class experts from the FBI, U.S. Secret Service, US Treasury Department, McKinsey, Coinbase, and top-tier tech companies. TRM is a remote-first workplace, with hubs in San Francisco, Washington, DC and London.",101-250,8.0,Early Stage Venture,2022-11-09,70000000.0,Series B,149900000.0,2.0,101-250,Private,,,0.0,1.0,,0,6,2018,2971,False,False
AppDrop,2018-03-01,http://applicationdrop.com,"San Francisco, California, United States","Internet Services, Software","Internet, Software",2853055.0,"AppDrop is a website for founders to run private funding rounds with all friends, family, accelerators, funds, accredited investors, and non-accredited investors who are interested in investing at once.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,86808,False,False
Ferment Brewing,2018-01-01,https://fermentbrewing.com,"Hood River, Oregon, United States",Food and Beverage,"Brewing, Food and Beverage, Food Processing",2794092.0,"Ferment Brewing is a brewery that provides food and beverages. They provide a tasting room and host events. They offer beers such as signature, seasonal series, barrel-aged, bottle-conditioned, and wild batch fruited sour.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,0.0,13.0,,6,6,2018,86133,False,False
Beusse Sanks,2020-01-01,https://firstiniplaw.com,"Winter Park, Florida, United States",Professional Services,"Compliance, Intellectual Property, Legal",2413266.0,"Beusse Sanks provides intellectual property law services. The firm includes patent attorneys, trademark attorneys, copyright attorneys, and litigators. They offer representation in all areas of IP law, including patents. The firm also provides solutions for patent and trademark issues. They have a team of registered patent agents and attorneys who work on various aspects of intellectual property law. They also provide insights and considerations on topics like NFTs and Copyright Law, and the Defend Trade Secrets Act.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,79560,False,False
Full Steam Marketing & Design,2018-01-01,https://fullsteam.com,"Auburn, Alabama, United States","Sales and Marketing, Software","Marketing, Public Relations, Software",230474.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,6,2018,24451,False,False
PerfectRec,2022-01-01,https://www.perfectrec.com,"Seattle, Washington, United States","Commerce and Shopping, Consumer Electronics, Consumer Goods, Hardware","Consumer Electronics, Consumer Goods, E-Commerce, Electronics",223922.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,23967,False,False
Times Square Host,2022-04-24,https://www.timessquarehost.com,"New York, New York, United States","Content and Publishing, Media and Entertainment",Blogging Platforms,2146481.0,"TimesSquareHost.com is world's biggest platform committed to enlighten people about science & tech, culture, history, health awareness and business.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,1,2022,74120,False,False
OneVillage,2021-01-19,http://www.onevillage.io,"Washington, District of Columbia, United States",Health Care,Health Care,77146.0,"OneVillage (Techstars ‘21) is building a platform that learns from the experiences of every cancer patient, survivor and supporter to recommend information, tools and products that are personalized and honest.",1-10,2.0,Seed,2021-03-22,120000.0,Pre-Seed,120000.0,1.0,1-10,Private,,,0.0,1.0,,0,3,2021,10463,False,False
Organicide,2020-01-01,https://organicide.co,"Deerfield Beach, Florida, United States","Administrative Services, Real Estate, Science and Engineering, Sustainability","Building Maintenance, CleanTech, Environmental Engineering, Facilities Support Services",2715173.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,84215,False,False
AirballingOC,2019-01-01,https://airballingoc.com/,"Anaheim, California, United States","Sports, Travel and Tourism","Hospitality, Recreation, Sports",2881719.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,87903,False,False
Financial Cents,2018-01-01,https://financial-cents.com/,"Nashville, Tennessee, United States","Information Technology, Professional Services, Software","Consulting, Information Technology, Software",204517.0,A better way for accountants and bookkeepers to manage their firm,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,6,2018,22473,False,False
Sniffer Labs,2018-01-01,https://snifferlabs.com,"Scottsdale, Arizona, United States","Data and Analytics, Science and Engineering","Analytics, Chemical, Test and Measurement",2205743.0,"Sniffer Labs is an agricultural and biological testing provider. They allow clients to verify test results on their blockchain and run analytics in real-time. Their software validates all test results in real-time, connecting scientists and patients with results .",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,74758,False,False
New Jersey Kidney Care,2018-01-01,https://www.newjerseykidneycare.com,"Jersey City, New Jersey, United States",Health Care,"Health Care, Hospital, Medical, Wellness",2156327.0,"New Jersey Kidney Care is a healthcare provider. They provide ESRD treatments that offer kidney transplants. Dialysis is the more conservative mode of treatment, a transplant gives kidney patients a chance at life. It is the closest modern medicine can come to restoring natural kidney function.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,73961,False,False
Misfit Toys,2019-01-01,https://www.misfittoyscomms.com,"New York, New York, United States","Media and Entertainment, Professional Services, Sales and Marketing","Consulting, Content Creators, Digital Marketing, Public Relations",1928211.0,"Misfit Toys offers communications and marketing services. Their services include public relations, marketing, digital marketing, branding, activation, content creation, copywriting, and hospitality consulting services. They also provide influencer engagement, media training, precise media relations, social strategy and channel development, partnerships, event production, and crisis strategy.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,71480,False,False
Freedom Capital Markets,2022-01-01,https://www.freedomcapmkts.com,"New York, New York, United States",Financial Services,"Finance, Financial Services",344410.0,"Freedom Capital Markets (FCM) is the investment banking and equity capital markets division of Prime Executions, Inc., a wholly owned subsidiary of Freedom Holding Corp. (NASDAQ: FRHC). In addition to advising clients on the go-public process - from application to bell ringing - FCM offers corporate and institutional clients a full range of investment banking, finance, and capital markets advisory services.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,31192,False,False
Betterform,2021-11-24,https://www.betterform.co,"Portland, Oregon, United States","Information Technology, Software","Information Technology, Software",568385.0,"Do you want to hear customer voices loud and clear, but feel pressured to keep up with all the feedback? Our AI can be your superpower to cut through the noise and focus on what matters.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,2,2021,40370,False,False
AwayGame,2018-04-01,https://www.awaygame.co,"Lexington, Kentucky, United States","Apps, Software, Travel and Tourism","Apps, Travel",2842741.0,"AwayGame is a mobile application that provides personalized sports travel experiences to users via custom travel itineraries. AwayGame utilizes user preferences to match their schedule with local restaurants, entertainment, sights, and more to ensure they are optimizing their time on the trip.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,1.0,,6,5,2018,86959,False,False
Collab Society,2020-01-01,https://collabsociety.com,"New York, New York, United States","Administrative Services, Other, Professional Services","Business Development, Consulting, Product Management, Project Management",1252823.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2020,58039,False,False
Authentifi,2018-01-01,https://www.authentifi.io/,"Washington, District of Columbia, United States","Financial Services, Software","FinTech, Software",979424.0,"Authentifi is on a mission to help the world convert charitable capital into performance-driven philanthropy. Authentifi is a grant distribution, impact monitoring and reporting platform. We combine impact reporting with portfolio and project management into one end-to-end solution. With Authentifi, it’s easier for philanthropic advisors and grantmakers to direct grants and measure impact; for nonprofits, we streamline and communicate the journey to impact.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,51839,False,False
ShowCal,2023-01-01,https://showcal.io,"Houston, Texas, United States","Information Technology, Media and Entertainment, Software","Information Technology, Media and Entertainment, SaaS, Web Development",580406.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,1,2023,40766,False,False
Iconic Engine,2018-08-01,https://www.iconicengine.com/,"Marina, California, United States","Content and Publishing, Gaming, Media and Entertainment, Software, Video","Casual Games, Content, Digital Entertainment, Metaverse, Video Streaming",440185.0,Iconic Engine's 'Metaverse Engine' is a Whitelabel SaaS solution that allows brands to build their metaverse utilizing a suite of technology modules. Key features: cross-platform solution enables users to engage the digital world via VR/AR/MOBILE device; Open to 3rd party tech integration; Up to 8K live streaming; CMS with rights management; Digital Asset Management for 3D assets; Avatar systems; Monetization module; Cowatching experience; youtube integration; mini-games; toys and more,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2018,35601,False,False
Breichbilt,2020-01-01,https://www.breichbilt.com/,"Towson, Maryland, United States","Information Technology, Science and Engineering, Software","Information Technology, Software, Software Engineering",1559876.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,63026,False,False
Counterfeit.Technology,2018-01-01,http://counterfeit.technology,"Paulsboro, New Jersey, United States",Information Technology,"Information Services, Information Technology",1248226.0,"Counterfeit.Technology kills counterfeiters, dead in their tracks. It scans the Web for sites selling counterfeit versions of your proprietary products and then ask every major traffic sources to remove those sites.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,6,2018,56644,False,False
Blingy,2021-01-01,http://www.blingyte.com,"San Francisco, California, United States","Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Apps, Artificial Intelligence (AI), Developer Platform, Information Technology, Internet",773272.0,"Blingy is a global technology company that thrives on creating digital solutions for the issues that affect tech users. Artificial intelligence-enabled features, entertainment platforms, and e-commerce services deliver a user-centric, solution-driven approach regardless of genre. Blingy is to provide cutting-edge digital solutions to empower the internet generation and foster connections to high-grossing vertical industries.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,46520,False,False
Capital Tactics,2021-01-01,https://www.capital-tactics.com,"Cincinnati, Ohio, United States","Financial Services, Media and Entertainment, Professional Services","Advice, Business Development, Financial Services",1978120.0,"Capital Tactics offers M&A advisory, business valuation, financial management, capital raising, and cash flow planning services.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,72236,False,False
Spiceworks Ziff Davis,2020-01-01,https://swzd.com,"Austin, Texas, United States","Advertising, Data and Analytics, Design, Sales and Marketing","Advertising, Lead Generation, Market Research",192169.0,,1001-5000,0.0,,,0.0,,0.0,,1001-5000,Private,,,,,,6,4,2020,21548,False,False
Arells,2022-10-01,https://arells.com,"San Francisco, California, United States","Blockchain and Cryptocurrency, Financial Services, Media and Entertainment, Other, Payments, Software","Art, Blockchain, Virtual Currency",468613.0,,1-10,1.0,Seed,2023-03-01,0.0,Pre-Seed,0.0,1.0,1-10,Private,,,,,,2,1,2022,36722,False,False
LYRIA,2022-08-11,https://lyria.io,"Allen, Texas, United States","Blockchain and Cryptocurrency, Clothing and Apparel, Commerce and Shopping, Design, Other, Software","B2B, Blockchain, E-Commerce, Fashion, Marketplace, SaaS",267942.0,"LYRIA is revolutionizing the luxury fashion industry through Web 3.0 technology. Imagine capturing royalties on every transaction of your product, both new and resale, while offering your customers verifiable proof of authenticity. That's just the start! Our platform's core features—Marketplace, Wallet, Clubs space—allow brands to go beyond transactions, offering a deeper, more meaningful engagement with consumers. Using smart contracts, brands can attach unique experiences and offers to their products, making each purchase not just a transaction, but a gateway to an exclusive community. In short, LYRIA doesn't just assure the authenticity of luxury products; it adds layers of additional value, making every item a key to unique experiences and rewards. LYRIA is your passport to exclusivity.",1-10,1.0,Seed,2023-09-15,0.0,Pre-Seed,0.0,4.0,1-10,Private,,,,,,2,1,2022,26894,False,False
Acquire Platinum,2023-01-01,https://acquireplatinum.com/,"New York, New York, United States","Financial Services, Lending and Investments, Payments","Banking, Credit Cards",338163.0,Do you have poor credit lines? Acquire Platinum is here for you! Get instant approval for credit line applications even if you have a bad credit record in the past. Visit now!,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,1,2023,30855,False,False
NKA Bio,2023-01-01,https://www.nkabio.com/,"Baltimore, Maryland, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Life Science, Medical, Medical Device",142050.0,"NKA Bio is a medical device company that improves trauma care by solving shock. The company is focused on its primary product, the NKA01 for trauma resuscitation. The early-stage pipeline in development includes programs for septic shock, acute lung injury, and heart attack resuscitation.",1-10,1.0,Seed,2023-04-03,30000.0,Seed,30000.0,,1-10,Private,,,,,,0,1,2023,17642,False,False
