company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Mod Tech Labs,2020-01-21,https://modtechlabs.com,"Buffalo, New York, United States","Artificial Intelligence (AI), Data and Analytics, Hardware, Media and Entertainment, Software, Video","3D Technology, Content, Film Production, Machine Learning, Media and Entertainment, Productivity Tools, Software",137383.0,"MOD helps entertainment and media companies scale universal 3D content creation with AI-powered automated workflows. The no-code processing platform adds efficiency by automating workflows to clean, refine and enhance 3D content.  Using photos, videos, scans, or meshes to make virtual worlds a reality simplifies content creation. Machine learning enhanced processes make the output better with time and fully customizable. The increase in demand for digital objects, people and places requires automation to scale. Teams can minimize skill requirements, time to deliver, and overall costs to make 3D content with MOD.",1-10,6.0,Seed,2022-10-20,1000000.0,Grant,1838474.0,2.0,1-10,Private,,,,,,0,4,2020,17201,False,False
Merysol Security,2021-01-01,https://www.merysolsecurity.com,"Bremerton, Washington, United States","Information Technology, Other, Privacy and Security","Cyber Security, Information Technology, Small and Medium Businesses",2715442.0,"Merysol Security provides cybersecurity services, cybersecurity preparedness assessment, IT disaster recovery, and disaster recovery planning guide business continuity services. Their customer support through email and contact number.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,84207,False,False
Trucendent,2020-01-01,https://www.trucendent.com/,"Berwyn, Pennsylvania, United States","Financial Services, Media and Entertainment, Professional Services","Advice, Consulting, Financial Services, Wealth Management",1279511.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,57438,False,False
Apt Crowd,2020-01-01,https://www.aptcrowd.co/,"Springfield, Missouri, United States","Data and Analytics, Information Technology","Analytics, Information Technology",2075297.0,"Developer of a text analytics platform designed to help people in online forums to quickly find accurate answers. The company's platform uses advanced text analytics algorithms to connect users of online question and answer forums with relevant conversations, subject matter experts and useful products and services, enabling engineering and technical communities to receive appropriate answers quickly rather than waiting for hours or days for people to respond to a question.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,73689,False,False
Disclose.io,2018-08-03,https://disclose.io,"San Francisco, California, United States","Information Technology, Privacy and Security",Cyber Security,1062745.0,"Disclose.io is a cross-industry, vendor-agnostic standardization project for safe harbor best practices to enable good-faith security research. We provide free, open-source tools to help establish and improve vulnerability disclosure programs and an easily recognizable seal for those taking part in ""Neighbourhood Watch for the Internet.""  Our vision is a healthy and ubiquitous Internet Immune System enabled by security research and productive collaboration between hackers and technology vendors and open source projects. We're on a mission to drive the adoption of vulnerability disclosure through simplicity, standardization, and positive reinforcement of best practices.",1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,5,2018,53011,False,False
Useless Crypto,2021-01-01,https://www.uselesscrypto.com/,"Orem, Utah, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software","Cryptocurrency, Software",1649728.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,65956,False,False
Siprocal,2023-01-01,https://siprocal.com,"Miami, Florida, United States",Gaming,Gaming,139056.0,"Siprocal is a next-generation gaming distribution and engagement platform that leverages premier, direct audience access and insight.",11-50,1.0,Early Stage Venture,2023-03-10,0.0,Series B,0.0,,11-50,Private,,,,,,2,1,2023,17364,False,False
SVR Commercial,2019-01-01,https://svrcommercial.com,"Ponte Vedra Beach, Florida, United States","Financial Services, Real Estate","Commercial Real Estate, Leasing, Property Management, Real Estate, Rental Property",2464239.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,80295,False,False
GiveGauge,2018-01-01,https://givegauge.com/,"Peninsula, Ohio, United States","Information Technology, Internet Services, Media and Entertainment","Information Technology, Social Media",1329165.0,"GiveGauge is a Northeast Ohio social media volunteering platform.GiveGauge is an exciting new social platform connecting people with big hearts, charitable mindsets, and a willingness to serve their communities.",1-10,0.0,M&A,,0.0,,0.0,1.0,1-10,Private,,,0.0,1.0,,5,6,2018,59684,False,False
Pennies for Pointe,2021-01-01,https://www.penniesforpointe.org,"Baltimore, Maryland, United States","Education, Events, Media and Entertainment, Other, Social Impact","Events, Non Profit, Performing Arts, Training",2724909.0,"Pennies for Pointe is a non-profit organization. They provide dance classes and programs. They also improve mental and physical well-being, social and work skills, and bring communities together.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,85631,False,False
Drizip,2019-01-05,https://www.drizip.com,"Miami, Florida, United States","Apps, Other, Software, Transportation","Apps, Car Sharing, Peer to Peer, Transportation",145194.0,Drizip,1-10,2.0,Seed,2020-02-17,700000.0,Seed,745000.0,1.0,1-10,Private,,,,,,0,5,2019,17890,False,False
COURIER,2019-01-01,https://couriernewsroom.com,"New York, New York, United States","Content and Publishing, Internet Services, Media and Entertainment","Media and Entertainment, News, Publishing, Social Media",216647.0,"COURIER is a pro-democracy news network that builds a more informed, engaged, and representative America by reaching audiences where they are online with factual, values-driven news and analysis. COURIER’s local newsrooms provide Americans with news centered on the people and policies affecting their lives. Our reporting is primarily produced for the social media platforms and online channels our audiences spend their time on, with an emphasis on video, graphics, and skimmable newsletters to inform and engage our audiences in the ways they consume information today.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,23405,False,False
Indvstry,2019-01-01,https://indvstry.io/,"Boston, Massachusetts, United States","Food and Beverage, Internet Services, Travel and Tourism","Food and Beverage, Hospitality, Internet",3218186.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,90709,False,False
Inclusive HR,2019-01-14,https://inclusive.hr,"Seattle, Washington, United States","Media and Entertainment, Professional Services, Software, Video","Recruiting, Social Recruiting, Software, Video",745426.0,Devloping software applications that promote diversity and inclusion outcomes for interviews and hybrid-remote work,1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,5,2019,45762,False,False
Durable Athlete,2018-01-01,https://durableathlete.com,"Manchaca, Texas, United States","Food and Beverage, Health Care, Sports","Fitness, Health Care, Nutrition, Wellness",2190533.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,76701,False,False
vccsupport,2022-01-01,https://vccsupport.com/,"New York, New York, United States","Financial Services, Professional Services",Accounting,1529483.0,"Vccsupport provide 100%  valid And verified digital accounts .We are one of the most reliable sources to buy VCC online. If you buy any VCC from us, we ensure you get the best quality virtual credit cards.To buy any VCC, make an order or contact us through this website. Buy best Vcc online Buy Account.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,63641,False,False
Drivergent Transportation,2019-01-01,https://www.drivergent.com,"Fraser, Michigan, United States","Community and Lifestyle, Transportation","Children, Logistics, Transportation",2964973.0,"Drivergent Transportation is a school transportation and driver staffing solutions, and help public and private schools and districts create solutions for their transportation needs and driver shortages.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,0.0,1.0,,6,5,2019,88155,False,False
Sol HR,2020-01-01,https://www.solhr.com,"Austin, Texas, United States",Administrative Services,Human Resources,1433168.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,60785,False,False
Arkstone Medical Solutions,2018-01-01,https://arkstonemedical.com,"Boca Raton, Florida, United States","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Biotechnology, Health Care",405412.0,,11-50,0.0,,,0.0,,0.0,3.0,11-50,Private,,,,,,6,6,2018,34102,False,False
Solar Energy Partners,2018-01-01,https://solarenergypartners.com,"Charleston, South Carolina, United States","Energy, Natural Resources, Real Estate, Sustainability","Energy, Renewable Energy, Residential, Solar",466178.0,"Solar Energy Partners offers renewable energy services, including solar services that protect the environment and are tailored for the manufacturing of renewable energy semiconductor devices in industrial and residential settings.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,36625,False,False
TruckBook Technologies,2018-01-01,https://truckbook.com,"Rocklin, California, United States","Information Technology, Professional Services, Transportation","Information Technology, Recruiting, Transportation",62011.0,"TruckBook is a tech-first freight management company redefining the US trucking industry by establishing a cutting-edge AI-Powered platform for shippers and owner operators. TruckBook started its revolutionizing journey in 2018 as a digital freight platform connecting shippers to an extensive network of 75000+ verified owner operators. We allow owner operators to create end-to-end trips with top 1% loads across North America, empowering them to maximize their profit and reduce deadhead miles.",51-100,2.0,Seed,2022-04-27,3000000.0,Seed,3300000.0,2.0,51-100,Private,,,0.0,1.0,,0,6,2018,8452,False,False
Swift Home Loans,2021-01-01,https://swifthomeloans.com,"Birmingham, Michigan, United States","Financial Services, Real Estate","Finance, Financial Services, Lending, Mortgage",518044.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,38603,False,False
River City Roll,2018-04-01,https://www.rivercityroll.com,"Richmond, Virginia, United States","Events, Food and Beverage, Media and Entertainment, Music and Audio, Sports","Events, Music, Recreation, Restaurants",1564158.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2018,64511,False,False
J Company Creations,2019-01-01,https://jcompanycreations.com,"Stratham, New Hampshire, United States","Design, Real Estate","Graphic Design, Interior Design, Product Design",1873544.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,69314,False,False
H Robotics,2018-01-01,https://hroboticsus.com/,"Austin, Texas, United States","Design, Health Care, Manufacturing","Manufacturing, Medical, Product Design, Rehabilitation",1737577.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,67318,False,False
Mersomo,2020-12-31,https://www.mersomo.com/,"Sheridan, Wyoming, United States","Education, Internet Services","Education, Internet, Tutoring",837323.0,"In today's fast-paced, ever-changing world, it's more important than ever to keep your skills and knowledge up to date. And what better way to do that than with eLearning? eLearning can provide you with the flexibility and convenience you need to learn on your own schedule. You can take courses online, on your phone or tablet, or even offline. Plus, eLearning is a great way to learn new skills or update your existing ones. If you're new to eLearning, don't worry! We'll help you get started.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2020,48261,False,False
TripOutside,2018-01-01,https://www.tripoutside.com,"Box Elder, South Dakota, United States","Advertising, Commerce and Shopping, Sales and Marketing, Sports, Travel and Tourism","Marketplace, Outdoor Advertising, Outdoors, Rental, Travel",732691.0,"TripOutside is an online gear rental marketplace that allows outdoor enthusiasts to rent gear and book outdoor adventures easily online. It connects outdoor enthusiasts looking to rent gear to the best local outfitters in the area. The company's platform offers an easy way to research top outdoor destinations, find the local outfitters, gear, and experiences, compare prices and book it all online, enabling customers to save time and effort while booking outdoor adventures. TripOutside was founded in 2018 and is headquartered in Box Elder, SD.",1-10,1.0,,2020-08-19,0.0,Non-equity Assistance,0.0,2.0,1-10,Private,,,,,,3,6,2018,45430,False,False
WoodenToys.com,2018-03-01,https://www.woodentoys.com,"Hyannis, Massachusetts, United States",Commerce and Shopping,E-Commerce,2797914.0,WoodenToys.com is a pure play e-commerce provider of eco-friendly toys harvested from sustainable forests that are imported from a wide variety of countries and cultures.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,6,2018,86086,False,False
Nano Zebra,2019-01-01,https://nanozebra.com,"Jessup, Pennsylvania, United States","Advertising, Media and Entertainment, Sales and Marketing","Advertising, Brand Marketing, Content Creators",836796.0,"Nano Zebra offers creator management, brand management, brand partnerships, podcasting, talent management, and problem-solving services. They want to make YouTube and influencer advertising as easy and rewarding as possible.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,48251,False,False
Strive Health,2018-01-01,https://strivehealth.com,"Denver, Colorado, United States","Health Care, Information Technology, Mobile","Health Care, Information Technology, Medical, mHealth",42029.0,"Strive Health is a built-for-purpose company working with innovative payers and providers to transform kidney care. Strive Health significantly improves patient outcomes and experience with a high-touch, technology-enabled clinical model that cares for chronic kidney disease patients across their entire healthcare journey, from primary care-level engagement through dialysis. Strive was launched out of Oxeon’s Venture Studio and is backed by New Enterprise Associates, Town Hall Ventures, Echo Health Ventures, and Ascension Ventures.",501-1000,3.0,Late Stage Venture,2023-05-31,166000000.0,Series C,386000000.0,1.0,501-1000,Private,,,0.0,0.0,,0,6,2018,5365,False,False
FARE.GAME,2019-02-14,http://Fare.Game,"Columbus, Ohio, United States","Apps, Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation","Apps, Artificial Intelligence (AI), Augmented Reality, Machine Learning, Public Transportation, SaaS, Software",641970.0,"What Google did for email, we do for transit and human mobility. Riders have data and data has value.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,42785,False,False
Nexford University,2018-01-01,http://www.nexford.org,"Washington, District of Columbia, United States","Education, Other, Science and Engineering, Software","Continuing Education, Corporate Training, Higher Education, SaaS, STEM Education, Universities",23814.0,"Nexford University enables greater social and economic mobility across the world by providing students access to a high quality, affordable, dynamic education that prepares them for the global workplace.  The organization operates as a hybrid between an online educational institution and a SaaS technology platform. We are creating a next-generation education experience that will positively impact millions of lives around the world.  Our goal is to become the largest and most affordable American university in the world. Nexford provides students with a fully-online global education based on mastery of competencies that are relevant in the workplace. We equip students with the skills needed for lifelong learning and skill development.  A global student community supports learning and success through the innovative use of technology.",11-50,6.0,Early Stage Venture,2022-09-07,8000000.0,Series A,26100000.0,1.0,11-50,Private,,,,,,0,6,2018,2058,False,False
Retrieve Medical,2019-01-01,https://retrievemedical.com,"Basking Ridge, New Jersey, United States","Health Care, Information Technology","Electronic Health Record (EHR), Information Services, Medical",138513.0,Retrieve Medical offers proprietary real-time software called retrieve Dx. They provide decision support applications to enhance medical documentation. Their application helps to detect and document patient diagnoses. Their application also helps to bring past and potential diagnoses to the forefront.,1-10,1.0,,2014-08-07,815000.0,Undisclosed,815000.0,,1-10,Private,,,,,,1,5,2019,17313,False,False
Stacey’s Funding,2020-08-20,https://staceysfundingllc.com,"Newark, New Jersey, United States",Financial Services,Financial Services,1554993.0,A private Money Lending Company,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2020,63124,False,False
Rising Real Estate Services,2019-01-01,https://risingreservices.com,"Tucson, Arizona, United States","Commerce and Shopping, Real Estate","Real Estate, Rental, Residential",1043249.0,"Rising Real Estate Services is a company that operates in the real estate industry. The company offers a range of services including real estate brokerage, property management, and real estate consulting. The company is committed to providing a high level of service and expertise to its clients. The team at Rising Real Estate Services works together to achieve their goals and create a positive working environment. The company also places a strong emphasis on professional development and growth, offering opportunities for its employees to expand their skills and knowledge in the real estate industry.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2019,52575,False,False
Surefire Cyber,2022-01-01,https://surefirecyber.com,"Summit, New Jersey, United States","Consumer Electronics, Hardware, Information Technology, Privacy and Security, Software","Computer, Cyber Security, Network Security, Software",20133.0,"Surefire Cyber delivers swift, strong response to cyber incidents such as ransomware, email compromise, malware, data theft, and other threats with end-to-end response capabilities.",11-50,1.0,Early Stage Venture,2022-05-31,10000000.0,Series A,10000000.0,,11-50,Private,,,0.0,2.0,,0,2,2022,1399,False,False
DigitalXC,2018-02-08,http://www.digitalxc.com,"Anaheim, California, United States","Hardware, Information Technology, Internet Services, Other, Software","B2B, Cloud Management, Collaborative Consumption, Data Center Automation, SaaS",511312.0,"DigitalXC is a new age B2B start-up focused on transforming digital consumption for enterprise customers. Most organizations focus on transforming their core & customer facing systems as part of digital transformation. One of the critical pieces that’s often over-looked is consumption management – How efficiently products and services are consumed within an enterprise. This is a key element to unlock enterprise agility and enhance user experience. Consumption in most enterprises today is sub-optimal with lack of standardized & productized approach, sourcing based on inputs vs outcomes, broken processes and multiple manual touch points leading to longer fulfilment times and dissatisfied customers. DigitalXC's Enterprise Digital XChange platform enables Anything as a Service (XaaS) and acts as a service broker to facilitate seamless consumption of these services in a multi-cloud environment. It drives maturity in the way users consume these services by enabling self-service though simplified outcome based service catalogues. The platform comes with an intelligent orchestration & Automation engine that helps you to digitize and codify your infrastructure/apps. It unlocks agility, speeds up delivery and accelerates your journey towards digital ready enterprise  - a world where your infrastructure is piece of code, zero-touch service delivery is the norm and your users are able to get services at the speed of a request.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,38331,False,False
Blue Collar Back Office,2018-01-01,https://bluecollarbackoffice.com,"Netcong, New Jersey, United States","Financial Services, Other, Professional Services","Accounting, Consulting, Professional Services",1521976.0,"Blue Collar Back Office LLC provides administrative and financial services. The company's primary objective is to offer professional level services to growing businesses. The services include, but are not limited to, administrative support and financial management. The company caters to the needs of businesses that require assistance in managing their administrative and financial tasks.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,6,2018,62198,False,False
Marwida,2018-01-01,https://marwida.com/,"Las Vegas, Nevada, United States","Clothing and Apparel, Commerce and Shopping, Design, Manufacturing","E-Commerce, Fashion, Textiles",853662.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,48696,False,False
NiftyKit,2020-12-15,https://niftykit.com,"San Diego, California, United States","Apps, Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Information Technology, Internet Services, Payments, Sales and Marketing, Software","Apps, Cryptocurrency, E-Commerce, Information Technology, Internet, Marketing, Marketplace, Non-Fungible Token (NFT), SaaS, Software",167433.0,"NiftyKit provides simple tools for creators, brands, and businesses to get started with NFTs and smart contracts. No experience with blockchain or crypto required. NiftyKit, a SaaS platform for artists to mint, list, and sell digital collectibles without needing knowledge about blockchain or crypto is helping creators get over the technical hurdles of minting their first NFT. The application provides simple tools for artists to mint NFTs (Non-Fungible Tokens) on either the Ethereum or Polygon blockchain. Started in 2020, NiftyKit is more than just a creator studio and marketplace for NFTs.  As a SaaS platform and subscription-based service, NiftyKit empowers creators to unlock new economic opportunities and build community by making it easy to create, manage, and sell NFTs. In addition, the platform is providing a solutions-oriented approach to deconstructing the confusing and often divisive nature of the blockchain. NiftyKit’s creator-focused mission includes tools to customize and create your custom branded tokens in minutes, not days. Creators can purchase a monthly subscription that allows creators to mint, manage, buy and sell directly through the platform with a simple, fiat-based experience. Not needing cryptocurrency to mint your first NFT increases accessibility and helps artists harness the opportunity of the NFT space with ease. NiftyKit is free for creators to sign up and try. Monthly subscriptions can be purchased starting as low as $9.99 and each plan offers unlimited NFT minting on Polygon, customizable smart contracts add-ons, and other tools to help creators launch unique experiences that build community, generate more leads, and close more sales.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,0.0,0.0,,6,3,2020,19663,False,False
Girls Rock Cincinnati,2018-01-01,https://www.girlsrockcinci.com/,"Cincinnati, Ohio, United States","Community and Lifestyle, Internet Services, Media and Entertainment, Music and Audio","Art, Communities, Music, Social Network",2514291.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,81098,False,False
ForceBolt,2018-01-01,https://www.forcebolt.com,"Dover, Delaware, United States","Design, Information Technology, Professional Services","Consulting, Information Technology, UX Design",1668329.0,"ForceBolt provides high-quality app design and development services to help businesses reach new heights. Founded in 2018 and is based in Dover, Delaware.",101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,6,2018,65576,False,False
LINICO Corporation,2020-01-01,https://linicocorp.com/,"Carson City, Nevada, United States","Energy, Science and Engineering, Sustainability","Environmental Engineering, Renewable Energy",378428.0,,11-50,0.0,M&A,,0.0,,0.0,1.0,11-50,Private,,,,,,5,4,2020,32865,False,False
Forever North Partners,2021-01-01,http://www.forevernp.com,"Murrieta, California, United States","Financial Services, Lending and Investments",Venture Capital,1322220.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,58140,False,False
North Root Architecture,2020-01-01,https://www.northrootarchitecture.com,"Sandpoint, Idaho, United States","Other, Real Estate","Architecture, Commercial, Home Renovation, Residential",1400111.0,"North Root Architecture provides architecture services. They provide conceptual design, commercial design, residence design, retrofits and remodels, community design, and visualization services. They provide inquiries through online applications.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,59854,False,False
SLAIT,2020-01-01,https://slait.school/,"Wilmington, Delaware, United States","Education, Media and Entertainment, Software, Video","Language Learning, Software, Video",106508.0,,1-10,1.0,Seed,2023-09-19,120000.0,Pre-Seed,120000.0,,1-10,Private,,,,,,0,4,2020,14019,False,False
Pezo Solutions,2018-01-01,https://www.pezosolutions.com/,"Saint Michael, Minnesota, United States","Design, Manufacturing, Science and Engineering","Industrial, Mechanical Engineering, Product Design",1519352.0,"Pezo Solutions provides product engineering, design, fabrication, prototypes, and fixtures. Their team of engineers has been developing and designing solutions to their clients' problems since early 2018. Each member of their team plays a vital role in their streamlined product design and development process. Pezo maintains a strong foundation in honesty, integrity, and know-how, making it a top-tier employer and the engineering partner of choice for their customers.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,62262,False,False
AiTmed,2018-01-01,https://aitmed.com,"Anaheim, California, United States","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Health Care, Mobile, Other, Platforms, Software","Android, Blockchain, Health Care, Hospital, iOS, Medical, Natural Language Processing",254177.0,,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,6,2018,26034,False,False
RAT BOI,2019-07-01,https://ratboi.com,"Ventura, California, United States","Clothing and Apparel, Community and Lifestyle, Design","Apparel, Fashion, Women's",2697951.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,84455,False,False
Paralain,2021-01-01,https://www.paralain.com,"Norfolk, Virginia, United States",Software,Software,757524.0,"Paralain offers design, consulting, specifications writing, field service agreements, field installation services, multi-site deployments, help desk service support agreements, procurement and warehouse services, and central station monitoring.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,46087,False,False
Aviator Zone Academy,2018-01-01,https://www.aviator.zone/,"Miami, Florida, United States","Education, Science and Engineering","Aerospace, Education, Training",2411947.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,79580,False,False
THruck,2018-01-01,http://www.thruck.com,"Austin, Texas, United States","Apps, Mobile, Software, Transportation","Mobile Apps, Ride Sharing, Software",2915655.0,Long-distance ridesharing solution,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,6,2018,87437,False,False
MPH Solutions,2018-01-01,http://mphsol.com,"Nashville, Tennessee, United States","Health Care, Sales and Marketing","Health Care, Pharmaceutical, Sales, Wellness",2419903.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,81037,False,False
DirectBids,2020-01-01,https://directbids.com,"Austin, Texas, United States","Commerce and Shopping, Financial Services","Asset Management, Auctions, Online Auctions, Retail",1416731.0,"DirectBids operates as an asset liquidation company, specializing in online auctions. The company provides a platform for the sale of used medical, laboratory, and industrial equipment. It also handles bankruptcy auctions and surplus resale, offering a wide range of items from medical equipment and furniture to heavy machinery and tools. DirectBids also organizes surplus sales for various departments, providing a comprehensive solution for asset management and liquidation.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,61115,False,False
Psilocybrand,2020-01-01,https://www.psilocybrand.com/,"Denver, Colorado, United States",Sales and Marketing,Public Relations,2100567.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,73299,False,False
The Quality Firm,2018-01-01,http://www.thequalityfirm.com,"Signal Hill, California, United States","Data and Analytics, Real Estate, Science and Engineering","Civil Engineering, Construction, Test and Measurement",2422648.0,"The quality Firm provides inspections of construction sites periodically to inspect plumbing, electrical, and systems. They include concrete testing, masonry testing, aggregate testing, bituminous pavement testing, structural testing, and reinforcing steel testing. They respond to customer inquiries by phone and email.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,6,2018,80984,False,False
Smiles Med Supply,2021-01-01,https://smilesmed.com,"Los Angeles, California, United States","Commerce and Shopping, Health Care","Diabetes, Medical Device, Wholesale",989933.0,Smiles Med Supply provides solutions for medical and diabetes supply needs. They respond to customer inquiries by phone and email.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,52120,False,False
Kapylon,2019-01-01,https://www.kapylon.com,"Hockessin, Delaware, United States","Data and Analytics, Internet Services, Professional Services, Software","Big Data, Cloud Computing, Consulting",775083.0,"Kapylon offers big data, automation, and intelligence services. They provide digital consulting and product engineering services. They also provide cloud development, cloud migration, processes reengineering, processes mapping, and lean operation implementation services.",51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,0.0,1.0,,6,5,2019,46569,False,False
Try Mining,2018-01-01,http://trymining.com,"Atlanta, Georgia, United States","Hardware, Information Technology","Hardware, Information Services, Information Technology",958235.0,"Try Mining is a provider of cloud mining services where the customers own the optimized mining hardware. By enabling their customers to own the additional revenue from the optimized machines, Try Mining is able to provide a better cloud mining option as compared to the traditional mining contract model. Currently, the company operates over 4500 miners in 18 regions around the world.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,51316,False,False
Ethos Tek,2019-01-01,https://ethostek.com,"Dallas, Texas, United States","Data and Analytics, Information Technology, Internet Services, Software","Big Data, Cloud Computing, DevOps, Information Technology",899154.0,"Ethos Tek offers services like agile and devops, big data, cloud computing, cyber security, analytics, internet of things, enterprise mobility, and digital process automation services. For inquiries, telephone and email contacts are used.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,49860,False,False
conCHAIRto,2019-01-01,https://conchairto.com,"Cleveland, Ohio, United States","Events, Media and Entertainment","Concerts, Reservations, Ticketing",1234826.0,"conCHAIRto is a company that offers a unique service in the concert and festival industry. It provides a streamlined, efficient, and affordable approach to chair rentals for destination outdoor music, film, and food festivals. The company aims to transform the festival seating experience, making it more comfortable and convenient for attendees. It operates in the industries of concerts, reservations, and ticketing. The company's services are integrated with real-world data and AI-driven solutions to enhance the customer experience.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,56934,False,False
BizToc,2021-03-01,https://biztoc.com,"Claymont, Delaware, United States","Content and Publishing, Financial Services, Media and Entertainment","Finance, News, Social News",301522.0,"Powered by Mark Cuban, BizToc encapsulates the world of business news in real-time on a single page.",1-10,1.0,Early Stage Venture,2021-03-01,0.0,Series A,0.0,1.0,1-10,Private,,,,,,2,3,2021,28824,False,False
FindCanary,2018-01-01,https://www.findcanary.com,"Sheboygan Falls, Wisconsin, United States","Commerce and Shopping, Information Technology, Other","E-Commerce, Information Technology, Service Industry",2042897.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,72685,False,False
Quicc,2019-05-01,https://www.quicc.io,"Bryan, Texas, United States","Apps, Information Technology, Mobile, Software","Information Technology, Mobile Apps, Software, Web Apps",257497.0,"Simply put, we help video creators get back to being creative. Quicc automates video post-production workflows such as transcribing and captioning while also helping creative teams manage their video archives by indexing every moment of spoken word, keyword searching to retrieve those moments in seconds, and clipping them out for rapid distribution to audiences.",1-10,1.0,Seed,2021-04-14,0.0,Seed,0.0,2.0,1-10,Private,,,,,,2,4,2019,26251,False,False
immersionED,2022-01-01,https://www.immersioned.org/,"Chicago, Illinois, United States","Education, Gaming, Software","E-Learning, EdTech, Video Games",96084.0,"ImmersionED builds learning video game modules that teach transferable skills. The company was founded in 2022 by Chad Wilson and is headquartered in Chicago, Illinois, United States.",1-10,2.0,Seed,2023-09-11,120000.0,Pre-Seed,220000.0,1.0,1-10,Private,,,,,,0,2,2022,12829,False,False
