company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Fronen Foods,2018-01-01,https://www.eatfronen.com/,"Chicago, Illinois, United States",Food and Beverage,Food and Beverage,123770.0,"Fronen Foods is a natural food company offering Frönen, a non-dairy ice cream alternative that is low in calories, sugar, and fat. We only use a handful of recognizable ingredients in our products because we believe that food does not have to be complicated to be delicious!",1-10,1.0,,2018-05-02,735000.0,Debt Financing,735000.0,2.0,1-10,Private,,,0.0,1.0,,1,6,2018,15862,False,False
DriversPay,2018-01-01,https://www.driverspay.com/,"Ukiah, California, United States","Financial Services, Software, Transportation","Automotive, Financial Services, Software",1217145.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,55888,False,False
Cali Raw Nutrition,2018-01-01,https://www.caliraw.com,"Newport Beach, California, United States","Commerce and Shopping, Community and Lifestyle, Food and Beverage","Food and Beverage, Pet, Retail",1106176.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,54141,False,False
RWX,2022-01-01,https://www.rwx.com,"Columbus, Ohio, United States","Information Technology, Software","Developer Tools, Information Technology, Software",277295.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2022,27433,False,False
Assisttree,2018-03-06,https://assisttree.com/,"Middletown, Delaware, United States","Professional Services, Software","Outsourcing, Virtual Assistant",1995981.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,71915,False,False
Global Energy Mentors,2018-01-01,http://globalenergymentors.org,"Houston, Texas, United States","Energy, Natural Resources, Other, Social Impact","Commercial, Energy, Non Profit, Oil and Gas",2809956.0,"Global Energy Mentors is a non-profit organisation that specializes in assisting early energy technology startups. It provides relevant industry-specific technical and commercial experience to the client directly through a mentoring process that is tailored and timed to the client's needs. GEM assists startups working from home, on a college campus, in co-working spaces, or in incubators.",51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,6,2018,85916,False,False
150birds,2020-01-01,https://www.150birds.com/,"San Francisco, California, United States","Advertising, Sales and Marketing, Software","Advertising, Brand Marketing, Content Marketing, Digital Marketing, Email Marketing, Marketing, Marketing Automation, Social Media Marketing",755532.0,Activate the full potential of your business with a holistic marketing plan optimized for higher funnel conversion rates.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,46029,False,False
FSTR,2020-02-17,https://www.fstr.city/,"Logan, Utah, United States",Transportation,Warehouse Automation,929101.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,50587,False,False
ACEA,2021-01-01,https://aceaglobal.com/,"Boston, Massachusetts, United States",Health Care,Health Care,831784.0,The ACEA is healthcare's definitive resource for continuing education.,1-10,1.0,,2014-10-29,0.0,Non-equity Assistance,0.0,3.0,1-10,Private,,,,,,3,3,2021,48119,False,False
Mercury-Square,2019-01-01,https://mercury-square.com,"Phoenix, Arizona, United States","Financial Services, Lending and Investments","Finance, Funding Platform, Venture Capital",1174680.0,Mercury Square is a boutique hedge fund. They deliver market returns through the careful stewardship of capital. Their goal is to serve clients with their multinational resources and perspective.,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2019,55516,False,False
Seyon Management,2020-01-01,https://www.seyonmanagement.com,"Boston, Massachusetts, United States","Professional Services, Real Estate","Consulting, Property Management, Real Estate",1155209.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,54609,False,False
All Personalization,2021-02-08,https://www.allpersonalization.com/,"Cliffside Park, New Jersey, United States",Commerce and Shopping,"E-Commerce, Retail",1222695.0,All Personalization is an e-commerce website built around custom products which are fully personalized for your next event. Our technology allows you to see exactly what you are personalizing with a live proof. Come check out our assortment of products!,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,57171,False,False
Creative M Studios,2019-01-01,https://www.creativemstudios.io/,"Irvine, California, United States","Commerce and Shopping, Information Technology, Internet Services, Professional Services, Software","Consulting, E-Commerce, Information Technology, Internet, Software",2623690.0,"We at Creative M Studios cater to fast paced timelines, guaranteeing quick turnaround rates (mostly within 2 days, 7 - 10 days for websites and apps) and speedy revisions. And we do this at a cost efficient budget to give you the best bang for your buck!",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,84046,False,False
InquireOf,2018-04-09,https://inquireof.com,"Boise, Idaho, United States","Information Technology, Software","Information Technology, SaaS, Software",205151.0,"At InquireOf our purpose is to deploy technology that connects humanity, empowering clarity and confidence in making big decisions.  Our products are creating a new paradigm for private equity firms to find and leverage world class expertise. We are breaking the time consuming and costly stranglehold that traditional relationship brokers hold on the due diligence process. Beyond access to high caliber advisers, we accelerate time to confidence through uniquely curated data feeds and algorithmic matching and prioritization. With our products, PE firms have a competitive edge that allows them to target and close specific deals with confidence while expanding their diligence pipeline.",1-10,1.0,Seed,2018-11-01,775000.0,Seed,775000.0,2.0,1-10,Private,,,,,,0,5,2018,22527,False,False
Sell2rent.com,2019-03-15,http://sell2rent.com,"Miami, Florida, United States","Financial Services, Real Estate","Finance, Real Estate",310267.0,Sell2Rent aims to disrupt residential real estate by making a sale-leaseback a mainstream alternative to selling a home. we are connecting homeowners that want to sell their house with investors who want to acquire properties and rent them out. Homeowners will stay as renters and investors acquire rental properties where tenants treat the property as if it was their own.,11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,0.0,2.0,,6,5,2019,29325,False,False
SoldNest,2019-11-01,https://www.soldnest.com/,"Campbell, California, United States","Commerce and Shopping, Professional Services, Real Estate","Intellectual Property, Marketplace, Real Estate",1455782.0,"For most people, selling a home is their largest financial transaction. But the lack of resources and misinformation makes it difficult for them to know if they're making the right decisions. We're using our love for data to fix that.  The first thing we're working on is building a network of the most reputable real estate agents. Because finding a good agent to sell your home shouldn't be so nerve-wracking.  Our mission is to provide every home seller with the tools, insights, and resources they need to feel confident they're making the best decisions when selling their most valuable asset – and that mission is just getting started.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,2.0,,6,4,2019,61930,False,False
"Adam Harper, Realtor EXP Realty LLC",2020-08-04,https://www.calhouncountyagent.com/,"Anniston, Alabama, United States",Real Estate,"Commercial Real Estate, Real Estate",2475374.0,"My name is Adam Harper and I'm a lifelong resident of Calhoun County. Above anything else, I'm an honest Aniston real estate agent focused on helping my clients achieve their real estate goals. Reach out to me if you need any assistance buying, selling or finding investment property.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2020,81693,False,False
Sports Business Association at ASU,2020-01-01,https://sbaatasu.org,"Tempe, Arizona, United States","Community and Lifestyle, Other, Sports","Association, Social, Sports, Universities",3173011.0,,251-500,0.0,,,0.0,,0.0,,251-500,Private,,,,,,6,4,2020,91027,False,False
Incora,2020-01-01,https://www.incora.com/,"Fort Worth, Texas, United States",Transportation,"Logistics, Supply Chain Management",206600.0,,1001-5000,0.0,,,0.0,,0.0,,1001-5000,Private,,,,,,6,4,2020,22630,False,False
Engagement Gene,2020-04-05,http://www.engagmentgene.com,"Grand Rapids, Michigan, United States","Information Technology, Professional Services, Software","Business Information Systems, Employment, Software",1190345.0,Subscription-based Selling,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2020,56522,False,False
Eat Black Owned Food,2019-06-21,https://www.eatblackowned.com,"Albany, New York, United States","Data and Analytics, Food and Beverage, Software","Database, Restaurants",2880124.0,"Eat Black Owned Food is a nationwide black-owned Restaurant Locator.   Here you can find Soulfood, Vegan, Seafood, African, and Caribbean Restaurants.  We feature over 2000+ listings across the country",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,87931,False,False
AnamXR,2020-01-01,https://www.anamxr.com,"Los Angeles, California, United States","Commerce and Shopping, Information Technology, Other, Software","E-Commerce, Information Technology, Professional Services, Software",512359.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,38386,False,False
Vandalia,2022-01-01,https://www.vandaliahealth.org,"Morgantown, West Virginia, United States","Community and Lifestyle, Health Care","Communities, Health Care, Hospital, Medical",936887.0,,10001+,0.0,,,0.0,,0.0,,10001+,Private,,,,,,6,2,2022,50784,False,False
WIND Ventures,2019-11-01,https://www.windventures.vc,"San Francisco, California, United States","Financial Services, Lending and Investments","Finance, Financial Services, Venture Capital",340147.0,"WIND Ventures is a corporate venture capital arm specializing in the new mobility, energy, and retail sectors for startups and scaleups. The firm leverages COPEC's significant resources to accelerate startups and scaleups in realizing new growth. It also invests in entrepreneurs working to build tomorrow’s energy, mobility, and retail companies.  WIND Ventures aims to build a sizeable investment portfolio of strategic startups and scale-ups where COPEC's significant resources accelerate the exploration or realization of new growth. It was founded in 2019 and is headquartered in San Francisco, California, USA.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,30952,False,False
RhizeBio,2022-01-01,https://rhizebio.com,"Mount Holly, New Jersey, United States","Biotechnology, Internet Services, Science and Engineering","Biotechnology, Product Search",781341.0,"RhizeBio offers a soil testing approach that decodes the complexity of the soil microbiome, revealing a variety of critical properties for improved plant development and productivity.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,2,2022,46758,False,False
Kavnia,2020-01-01,https://kavnia.com/,"Chicago, Illinois, United States",Food and Beverage,"Coffee, Food and Beverage",1696755.0,Kavnia is a cold drip coffee company that brews coffee slowly enough to extract every flavor from the coffee bean and into the cup.,1-10,2.0,Seed,2022-08-30,0.0,Pre-Seed,0.0,,1-10,Private,,,,,,2,4,2020,66584,False,False
Verde Technologies,2021-01-01,https://www.verde-technologies.com/,"Burlington, Vermont, United States","Energy, Manufacturing, Natural Resources, Sustainability","Manufacturing, Renewable Energy, Solar",53707.0,,1-10,4.0,Seed,2024-01-31,500000.0,Grant,1250000.0,,1-10,Private,,,,,,0,3,2021,7225,False,False
OSDB,2018-08-27,http://www.osdbsports.com,"Los Angeles, California, United States",Sports,"Sports, Sports Leagues and Teams",45949.0,OSDB is a sports marketplace from Aaron Rodgers that provides clear insights into pro athletes and the teams/organization they play for. We deep dive into the lives and sport of the athletes with a focus on arming the fan with more knowledge and bridging the gap between the athletes and businesses and brands to help athletes improve deal flow and overall exposure.”,1-10,2.0,Seed,2023-01-10,1800000.0,Seed,3500000.0,2.0,1-10,Private,,,,,,0,5,2018,5992,False,False
Low Cost Pet Vet,2018-01-01,https://www.lowcostpetvet.net,"Irving, Texas, United States","Community and Lifestyle, Health Care","Health Care, Medical, Pet, Veterinary",3093705.0,"Low Cost Pet Vet provides vaccinations, exams, blood work, fecal tests, heartworm preventative, flea and tick prevention, deworming, heartworm treatment, parvo treatment, and itchy skin treatment for pets.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,90624,False,False
Courant,2018-01-01,https://staycourant.com,"Brooklyn, New York, United States","Consumer Electronics, Hardware, Real Estate","Consumer Electronics, Electronics, Home Improvement",665022.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,6,2018,43456,False,False
Bubbly Creative,2020-01-01,https://www.bubblycreative.com/,"Salem, Massachusetts, United States","Advertising, Internet Services, Media and Entertainment, Sales and Marketing","Advertising, Content Marketing, Digital Marketing, SEO, Social Media",2528288.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,82433,False,False
Blueworks Productions,2022-01-01,https://blueworkspro.com,"Annapolis, Maryland, United States","Content and Publishing, Media and Entertainment, Sales and Marketing, Video","Digital Marketing, Photography, Video",2529881.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,82397,False,False
Orbital SEO,2023-01-01,https://orbitalseo.com/,"Los Angeles, California, United States","Design, Internet Services, Sales and Marketing, Software","Digital Marketing, SEO, Social Media Management, Web Design, Web Development, Web Hosting",1668284.0,"OrbitalSEO is committed to delivering the highest quality SEO services to businesses of all sizes and across a variety of industries. With our team of experienced specialists, we use the latest and most effective SEO techniques to help businesses achieve their online goals, from increasing web traffic and leads to improving brand visibility and customer engagement.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,1,2023,65579,False,False
Orbital Services Corporation (OSCorp),2022-01-18,https://www.orbitalservicescorporation.com/,"Denver, Colorado, United States",Science and Engineering,Aerospace,57698.0,"OSCorp is an in-space services company that safeguards the space domain and builds a thriving in-space economy.  OSCorp develops cutting-edge technologies at the nexus of GN and C, AI/ML, LiDAR sensors, space robotics, and lasercom terminals. The company aims to revolutionize space operations by delivering strategic capabilities for the U.S. government and commercial space operators. It also aims to provide government operators with unparalleled situational awareness and enable them to execute tactically responsive space operations to protect strategic government and commercial space assets, and the services they provide, from denial, disruption, destruction, or degradation.",1-10,2.0,,2024-02-22,0.0,Non-equity Assistance,274999.0,,1-10,Private,,,,,,2,2,2022,7795,False,False
Music Benefactors,2020-01-01,https://musicbenefactors.com,"Nashville, Tennessee, United States","Financial Services, Media and Entertainment, Music and Audio","Finance, Music",2442198.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,80649,False,False
Amity Digital,2019-01-01,https://amitydigital.com,"Douglassville, Pennsylvania, United States","Commerce and Shopping, Design, Internet Services, Sales and Marketing","Digital Marketing, E-Commerce, Web Design, Web Hosting",1545236.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,63309,False,False
FEELIT,2020-09-30,https://feelitstore.com,"Austin, Texas, United States","Commerce and Shopping, Information Technology","E-Commerce, Information Technology, Retail",1525657.0,E-commerce platform that provides a try-before-you-buy candle shopping experience for customers.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2020,63713,False,False
m3 American Homes,2020-01-01,https://www.m3homes.com,"Federal Way, Washington, United States","Financial Services, Real Estate","Property Management, Real Estate, Real Estate Investment",2694138.0,"m3 American Homes is a property development and investment firm. They acquire and invest in single-family houses, but also in multi-family properties, commercial properties, and short- and long-term rentals. They try to improve their communities by investing in neighborhoods that can be cleaned up and beautified. They want to put families in homes and, importantly, fulfill the American goal of homeownership.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,84510,False,False
HoliFrog,2018-01-01,https://holifrog.com/,"New York, New York, United States","Consumer Goods, Data and Analytics, Design, Health Care","Beauty, Cosmetics, Personal Health, Product Research",494899.0,HoliFrog is a personal care product manufacturing company creating a line of clean ingredient-driven and functional products for every skin type.,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,6,2018,37716,False,False
Mobilyze.ai,2019-01-01,https://www.mobilyze.ai/,"Cambridge, Massachusetts, United States","Energy, Professional Services, Sustainability, Transportation","Charging Infrastructure, Environmental Consulting, Renewable Energy",181423.0,Mobilyze helps companies to optimize the deployment of charging stations & grid infrastructure in electric vehicle market.,1-10,1.0,M&A,2020-06-22,0.0,Pre-Seed,0.0,2.0,1-10,Private,,,,,,2,5,2019,20730,False,False
Superinsight,2023-02-12,https://www.superinsight.ai,"Menlo Park, California, United States","Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Document Management, Personal Development",88885.0,"Superinsight is a tool that empowers you to effortlessly tap into your company's knowledge base. This platform enables swift uploading of text, voice, or video files to curate a thorough knowledge base, which can be seamlessly navigated using natural language. Superinsight ensures that the information you seek is at your fingertips. It employs cutting-edge large language models for precise and accurate identification of essential insights and trends within your knowledge base. Whether it's customer feedback, market research, or business operation data that you're after, Superinsight has got you covered.",1-10,1.0,Seed,2023-07-12,120000.0,Pre-Seed,120000.0,1.0,1-10,Private,,,,,,0,1,2023,11947,False,False
Pattern,2018-05-01,https://www.thisispattern.com/,"Berkeley, California, United States","Advertising, Commerce and Shopping, Design, Internet Services, Professional Services, Sales and Marketing","Advertising, Brand Marketing, Consulting, Digital Marketing, E-Commerce, Internet, Product Design, UX Design, Web Design",212103.0,"Pattern designs modern brands, eCommerce experiences, products & platforms. We help founders, disruptors and visionaries find their place at the intersection of culture, community & commerce.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2018,23044,False,False
Bten,2019-01-01,https://bten.us,"Sarasota, Florida, United States","Information Technology, Internet Services, Messaging and Telecommunications, Other, Software","Information Technology, Real Time, SMS, Software",2214481.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,76299,False,False
UXCam,2018-01-01,http://www.uxcam.com,"San Francisco, California, United States","Data and Analytics, Mobile","Analytics, Big Data, Mobile",24789.0,"UXCam is an experience analytics solution for mobile apps. Session Replay, Heatmaps, Funnel Analytics and Quantitative Analytics make UXCam a complete enterprise analytics solution for deeply understanding user behavior.",11-50,4.0,Seed,2022-03-28,5000000.0,Seed,10124994.0,3.0,11-50,Private,,,,,,0,6,2018,2240,False,False
Plain Jane,2018-01-01,https://plainjane.com,"Medford, Oregon, United States",Commerce and Shopping,"E-Commerce, Retail, Wholesale",896752.0,"Plain Jane sells hemp and CBD products. They offer various products such as CBD hemp flower hemp pre-rolls, CBD capsules, concentrates, topicals, bundles, delta-8 THC, gummies, vape carts, oil, accessories, and more.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,6,2018,49807,False,False
omee builds,2021-01-01,https://www.omeebuilds.com,"Austin, Texas, United States",Commerce and Shopping,"Retail, Wholesale",1202298.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,56260,False,False
Knowleaf,2019-02-01,http://www.knowleaf.com,"Los Angeles, California, United States","Commerce and Shopping, Health Care, Internet Services","E-Commerce, Health Care, Internet, Marketplace",2192529.0,Knowleaf is a vertically integrated marketplace for Cannabis Entities.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,76656,False,False
TrialSite Inc,2018-06-01,https://www.trialsitenews.com/,"Salt Lake City, Utah, United States","Health Care, Information Technology","Health Care, Information Technology",452432.0,"TrialSite News is the only digital media dedicated 100% to transparent, independent and accessible tracking of medical research around the globe.  Based on a comprehensive global clinical research site data base, real time news feeds a proprietary media and social network platform as well as a network of expert contributors, the company harnesses an intelligent aggregation and curation algorithm for timely, relevant clinical research with a focus on trial sites and investigators.  A subscription website, subscribers include health care professionals,  biopharma industry,  government and regulators, life science investors and every day people interested in better understanding medical research. Content includes aggregation and analysis, original reporting, video news and features such as Questions/Answers.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,0.0,1.0,,6,5,2018,36094,False,False
DebtErasers,2022-01-01,https://www.debterasersusa.com/,"Chicago, Illinois, United States","Media and Entertainment, Professional Services","Advice, Legal",2104032.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,73242,False,False
Teepee,2020-01-01,https://teepeesafe.com,"Chicago, Illinois, United States","Education, Information Technology, Professional Services","Management Information Systems, Risk Management, Skill Assessment",2102865.0,Teepee is a managed service provider that focuses on vendor risk management. The company's primary service involves identifying potential risks associated with vendors and taking appropriate action to remediate these risks. Teepee leverages technology to ensure the safety and security of its clients' vendor relationships. The company's services are designed to meet the growing need for businesses to document and manage vendor risks effectively.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,73256,False,False
Better Rate Mortgage,2018-01-01,https://www.mybetterrate.com,"Roseville, California, United States","Financial Services, Lending and Investments","Banking, Finance, Financial Services, Lending",721988.0,"Better Rate Mortgage needs are unique choose which route to take and tailor a loan that fits their life and budget. Their access to correspondent and brokered sources meet the multitude of financial needs. Their services include jumbo loans, refinance, and home loans.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,6,2018,45120,False,False
bizdevIQ,2018-01-01,https://bizdeviq.com/,"New York, New York, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Software",1710845.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,66318,False,False
InheRET,2018-01-01,https://www.inheret.com/Pages/Home,"Ann Arbor, Michigan, United States","Health Care, Information Technology","Health Care, Information Services, Information Technology, Medical",82417.0,InheRET platform provides a personalized medicine approach to curb barriers that patients and clinicians may face for the prevention of and early detection of hereditary disease. The platform identifies patients at increased risk for hereditary cancers and offers next-step recommendations and tailored educational resources for users.,1-10,2.0,Seed,2022-05-02,580000.0,Seed,3180000.0,6.0,1-10,Private,,,1.0,2.0,Computing; Calculating,0,6,2018,11147,False,False
Baja Vida,2019-01-01,https://bajavida.com/,"Solana Beach, California, United States","Commerce and Shopping, Consumer Goods, Food and Beverage","Consumer Goods, Food and Beverage, Retail",1611470.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,65137,False,False
The Custard Company,2019-01-01,https://www.thecustardco.com,"Dearborn, Michigan, United States",Food and Beverage,"Confectionery, Food and Beverage, Food Processing",1956074.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,70999,False,False
HillPark Ventures,2021-01-01,https://hillparkventures.vc/,"New York, New York, United States","Manufacturing, Science and Engineering","Industrial Engineering, Manufacturing, Textiles",1793631.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,67734,False,False
Koach Capital,2018-01-01,https://www.koachcap.com ,"Birmingham, Michigan, United States","Financial Services, Lending and Investments, Real Estate","Financial Services, Funding Platform, Real Estate Investment",982344.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,51911,False,False
Meetlete,2021-01-07,https://meetlete.com,"San Diego, California, United States","Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Meeting Software, Video Chat, Video Conferencing",145276.0,"Meetlete connects athletes with their greatest fans, through one on one video calls on our safe and secure platform. Every Meetlete call helps a charity of the athletes choice.",1-10,1.0,Seed,2022-02-24,50000.0,Pre-Seed,50000.0,2.0,1-10,Private,,,,,,0,3,2021,17895,False,False
Dance Education Equity Association,2020-01-01,https://www.danceequityassociation.com,"Los Angeles, California, United States","Education, Media and Entertainment, Other, Social Impact","Non Profit, Performing Arts, Training",2843921.0,"The Dance Education Equity Association provides dance courses. They develop systemic issues within educational dance spaces. They utilise education to implement transformative guidelines of safety, equity, and inclusivity in order to create more anti-racist, anti-othering, and anti-abusive dance communities.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,86944,False,False
"Colorful Dots, LLC",2018-03-26,https://colorfuldots.com,"Brooklyn, New York, United States","Administrative Services, Apps, Artificial Intelligence (AI), Data and Analytics, Design, Hardware, Information Technology, Mobile, Sales and Marketing, Science and Engineering, Software","Apps, Artificial Intelligence (AI), Augmented Reality, Information Technology, Machine Learning, Marketing, Mobile Apps, Staffing Agency, Virtual Reality, Web Design",622220.0,"Colorful Dots is a full service software development agency focused on creating custom software products for Fortune 500's, State & Federal Government agencies, and high-growth startups. For over 15 years our team, networks, and partners have been deeply rooted in the software industry. We’re hard-wired to prototype, build, measure, and deliver exceptional results to each and every one of our clients.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2018,42127,False,False
FieldEye,2018-01-01,https://www.fieldeye.com/,"Houston, Texas, United States","Commerce and Shopping, Manufacturing, Software","Industrial, Rental, Software",89939.0,Hitched is an industrial project management and procurement software solution for operations teams in industrial markets.,11-50,1.0,Early Stage Venture,2020-01-07,5500000.0,Series A,5500000.0,2.0,11-50,Private,,,,,,0,6,2018,12082,False,False
3852.ai,2020-01-01,https://www.3852.ai,"New York, New York, United States","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Health Care, Machine Learning, Therapeutics",542960.0,"3852.ai uses predictive artificial intelligence, automated design of studies, and robotics to develop a combination treatments for difficult-to-treat illnesses 3852.ai is headquartered in New York, United States and was founded in 2020.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,39487,False,False
Blue Oak Logistics,2019-01-01,http://blueoaklogistics.com,"Indianapolis, Indiana, United States",Transportation,"Logistics, Transportation, Warehousing",1835336.0,"Blue Oak Logistics provides logistic and truck transportation services. They offer dispatch, logistics, warehousing, and temperature controlled services. Their customers contact through phone and email.",251-500,0.0,,,0.0,,0.0,,251-500,Private,,,,,,6,5,2019,68527,False,False
Stealth Data,2020-01-01,https://stealthdata.com,"Kansas City, Missouri, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Marketing, Sales, Software",530478.0,Stealth Data identifies anonymous website traffic and gives the sales team constant suitable leads. They use data matching and AI technology to stop wasting money marketing to the wrong people and directly target ready-to-buy website visitors.,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2020,39048,False,False
The Fleet Clubs,2020-10-01,https://fleetclubs.com/,"Miami Beach, Florida, United States","Other, Professional Services, Sustainability, Transportation","Air Transportation, Customer Service, Sustainability",86717.0,"FLEET is a network of boutique membership clubs that offer direct air travel between private FBO terminals on scheduled shared-luxury airliners. Each club has its own plane and route, and membership is limited to 200 people. Each plane has 60 first-class seats in a 2x2 arrangement. Membership is only available through application.",1-10,1.0,Seed,2022-02-01,5000000.0,Pre-Seed,5000000.0,1.0,1-10,Private,,,,,,0,3,2020,11652,False,False
beedance,2019-01-01,https://beedance.co/,"Atlanta, Georgia, United States","Data and Analytics, Professional Services","Business Development, Business Intelligence, Management Consulting",1395598.0,"Beedance is a boutique creative agency full of doers and problem solvers. Their focus is on solving problems, and they specialize in events, marketing, and business intelligence. They solve the problems include digital experiences, strategy, marketing, and PR. communications.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,0.0,1.0,,6,5,2019,59941,False,False
Revlyx Health,2022-12-01,https://revlyx.com,"Berkeley, California, United States",Health Care,Health Care,1334940.0,"Revlyx Health is revolutionizing Medicaid by streamlining the connection between providers and patients. The platform solves the dual challenge of access for Medicaid users and inconsistent caseloads for small providers. It was founded in 2022 and is located in Berkeley, California.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,1,2022,59561,False,False
10X ERP,2021-10-01,https://10xerp.com/,"Houston, Texas, United States",Software,"Enterprise Resource Planning (ERP), Software, Web Development",626597.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2021,42274,False,False
One Decision at a Time,2020-01-01,https://onedecisionatatime.net,"Elk Grove Village, Illinois, United States","Education, Media and Entertainment, Professional Services","Advice, Consulting, Training",2176186.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,76119,False,False
HeyLet'sGo,2019-01-01,https://heyletsgo.co/,"Boston, Massachusetts, United States","Advertising, Media and Entertainment, Sales and Marketing, Video","Advertising, Content, Film Production, Marketing",1524184.0,"HeyLet'sGo is an advertising agency that offers advertising, content, brand strategy, filmmaking, storytelling, and documentary services.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,63751,False,False
Forestage Labs,2019-01-01,https://forestagelabs.com,"Brooklyn, New York, United States","Hardware, Other, Software","3D Technology, Real Time",1789657.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,67826,False,False
