company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Palms Group,2018-01-01,https://palmgroup.com/,"Gilbert, Arizona, United States",Real Estate,Real Estate,1591283.0,Palms Group is an investment company provides ecological solutions to fuel business needs.,1-10,1.0,Seed,2018-06-01,,Seed,,,1-10,Private,,,,,,2,2018,63977,False,False
Five Diamond Screening,2018-01-01,https://5dscreening.com/,"Las Vegas, Nevada, United States","Health Care, Other, Software, Travel and Tourism","Developer Tools, Health Care, Hospitality, Professional Services",1401988.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2018,59814,False,False
prospectin,2018-01-01,https://www.prospectin.fr,"France, Idaho, United States","Information Technology, Manufacturing, Science and Engineering, Software","Industrial Automation, Information Technology, Software",422591.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,34862,False,False
Ratable,2022-05-03,https://www.ratable.co/,"New York, New York, United States","Information Technology, Internet Services, Software","Information Technology, Internet, Software",933902.0,"For businesses that are suffering from rating manipulation and for consumers that are falling victim to fake reviews.  Ratable is a gamified, user-centric, impartial app that provides both businesses with fair ratings and consumers with authentic information.Unlike the current fraudulent review system that holds businesses hostages and subjects users to fake reviews fraud, we use the blockchain to tamper-proof reviews and have created an incentive mechanism that invites the authentic consumer to moderate, authenticate, and validate the reviews. All while building a bridge of a seamless user experience, connecting the consumer to the right business. saving both users time and money.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2022,50723,False,False
Young King Hair Care,2019-01-01,https://youngkinghaircare.com/,"Atlanta, Georgia, United States","Consumer Goods, Health Care","Beauty, Consumer Goods, Cosmetics, Health Care",216447.0,"Young King Hair Care is a Georgia-based natural hair care brand that redefine young male grooming by encouraging boys with textured hair to celebrate and love their crown. Our initial offering includes 3 products intentionally created with boys in mind: a leave-in conditioner, an essential oils blend and a curling cream.",1-10,3.0,Seed,2021-04-01,,Seed,,2.0,1-10,Private,,,,,,2,2019,23388,False,False
Forrest Street Partners,2019-01-01,https://forrest-street.com,"Roswell, Georgia, United States","Financial Services, Real Estate","Commercial Real Estate, Financial Services, Real Estate, Real Estate Investment",912699.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,50198,False,False
Landmark CRA,2021-01-01,https://landmarkcra.com/,"West Palm Beach, Florida, United States",Real Estate,"Commercial Real Estate, Property Management, Real Estate",2522733.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2021,82526,False,False
Joyraft,2021-01-01,https://joyraft.com/,"Boston, Massachusetts, United States","Apps, Events, Media and Entertainment, Software","Apps, Event Promotion, Events",270983.0,Joyraft develops an app-based platform allowing users to discover experiences around the city. It helps locals and visitors plan outings with friends and share experiences in one place.,1-10,,,,,,,,1-10,Private,,,,,,6,2021,27072,False,False
RentGuruz,2018-01-01,https://rentguruz.com/about.html,"Orlando, Florida, United States","Commerce and Shopping, Software, Transportation","Automotive, Rental, Software",1632301.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,64737,False,False
41:10 Media,2020-01-01,https://www.4110media.com/,"Dallas, Texas, United States","Advertising, Internet Services, Professional Services, Sales and Marketing","Advertising, Consulting, SEO, Social Media Management",884730.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,49507,False,False
Gracewin Living Cooperatives,2020-01-01,https://www.gracewinliving.com,"Baxter, Minnesota, United States","Events, Health Care, Media and Entertainment","Elder Care, Events, Nursing and Residential Care",2968430.0,"Gracewin Living Cooperatives provides cooperative living services that give residents freedom from the daily responsibilities of home ownership. They provide a fitness center, woodworking shop, grilling patio, indoor car wash, pickle ball court, and fireside lounge.",11-50,,,,,,,,11-50,Private,,,,,,6,2020,88115,False,False
Las Vegas Warehouse,2023-10-01,https://lasvegaswarehouse.com,"Las Vegas, Nevada, United States",Transportation,"Warehouse Automation, Warehousing",1277148.0,"Full service warehouse storage fulfillment logistics. Automated inventory management, cross-docking, packing, shipping, short and long term storage with competitive carrier rates looking to innovate the industry.",11-50,,,,,,,,11-50,Private,,,0.0,1.0,,6,2023,57494,False,False
POURED inc,2019-03-27,https://pouredinc.com/,"Los Angeles, California, United States","Commerce and Shopping, Data and Analytics, Food and Beverage, Information Technology, Software, Transportation","Analytics, E-Commerce, Food and Beverage, Information Technology, SaaS, Software, Warehousing",1097956.0,"One of the biggest problems in the alcoholic beverage industry is no one really knows what is happening in bars and restaurants.  With online marketplaces for retail visibility for both the consumer and business.  POUREinc.com was built to bring visibility to this market segment.  Diageo is the biggest alcohol company and even they could not tell you the total number of by the glass opportunities.  POUREDinc.com allows a salesperson to walk into a restaurant and by just snapping a picture, the menu is digitized and ready for analysis.  It is the only survey tool on the market that actually saves time for the user.  Distributors will be able to train new salespeople faster and know their markets infinitely better.  The data from the platform can be repackaged over and over for different levels of B2B products and power a laundry list of B2C products.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2019,54335,False,False
Safe Harbour Wellness,2018-01-01,https://www.safeharbourwellness.com,"Birmingham, Alabama, United States","Commerce and Shopping, Health Care, Sales and Marketing","Medical, Sales, Shopping, Wellness",891813.0,"Safe Harbour Wellness provides CBD capsules, CBD edibles and gummies, CBD for pets, CBD oils, full spectrum CBD oils, and thc-free CBD oils. An online inquiry form is available on the company's website.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,49680,False,False
TrueRoll,2018-01-01,https://www.trueroll.io,"Chicago, Illinois, United States","Government and Military, Information Technology",GovTech,37302.0,Empowering governments to maintain always-accurate property tax rolls by identifying both unqualified and unclaimed homestead exemptions - generating new revenue and trust with TrueRoll™.,11-50,1.0,Seed,2020-08-01,1200000.0,Pre-Seed,1200000.0,2.0,11-50,Private,,,0.0,1.0,,0,2018,4524,False,False
GoReady Insurance,2021-01-01,https://goreadyinsurance.com,"Harrisburg, Pennsylvania, United States","Financial Services, Other, Travel and Tourism","Financial Services, Insurance, Small and Medium Businesses, Travel",1244982.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2021,56712,False,False
Vertspec,2018-01-01,http://vertspec.com,"Warwick, Rhode Island, United States","Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Mobile, Software","Analytics, Big Data, Drones, PaaS, Telecommunications, Wireless",363540.0,"Vertspec is building the worlds most comprehensive database of wireless assets. Owners list their assets to lease. Carriers and vendors source data to make critical decisions. Vertspec is the ""Zillow for wireless infrastructure""",1-10,,,,,,,1.0,1-10,Private,,,0.0,1.0,,6,2018,32163,False,False
DXchange.io,2019-01-10,https://dxchange.io/,"Plano, Texas, United States","Information Technology, Internet Services, Software","Information Technology, Internet, Software",1533177.0,"DXchange Integration Cloud is an Enterprise grade Cloud Native Hybrid Integration Platform providing business agility to enterprises by connecting applications, data, devices both on-premises and in the cloud, enabling them to be digitally transformed. It's a Unified Integration Platform for connecting and collaborating with Any platform, Any application, Anywhere, and supports an Hybrid deployment model with Embedded Collaboration and Integrated Infrastructure Management.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,63568,False,False
Westlake Wealth Management,2018-01-01,https://www.westlake-wm.com,"Roanoke, Texas, United States","Community and Lifestyle, Financial Services, Other, Professional Services","Consulting, Financial Services, Retirement, Wealth Management",1976886.0,"Westlake Wealth Management is in comprehensive portfolio management and asset management. They are credentialed professionals equipped to assist establish, secure, and their wealth.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,72263,False,False
Indie Apps,2020-07-29,https://www.indieapps.us,"Austin, Texas, United States","Apps, Education, Information Technology, Mobile, Platforms, Software","Android, Apps, Developer APIs, EdTech, Information Technology, iOS, Mobile Apps, PaaS, Software",120940.0,"Indie Apps, a venture by Witty Idiots is a community-oriented mobile and web applications development company focused on innovating cloud solutions including mobile and web applications for the MSME business, and merchants.",1-10,2.0,Seed,2021-02-13,50000.0,Pre-Seed,60000.0,,1-10,Private,,,,,,0,2020,15572,False,False
Universal Matter,2019-01-01,https://www.universalmatter.com/,"Houston, Texas, United States","Information Technology, Manufacturing, Transportation","Information Services, Manufacturing, Supply Chain Management",154499.0,"Universal Matter is a supplier of economical graphene products using carbon materials, including biomass and recycled plastics. They use technologies to commercialize graphene, a carbon-based nanomaterial with multiple applications. They use concrete materials, asphalt materials, lubricants, medical technology, composites, polyurethane foam, coatings, tires, and rubber.",1-10,1.0,Seed,2020-01-01,,Seed,,1.0,1-10,Private,,,,,,2,2019,18644,False,False
Creatif Agency,2019-09-14,https://creatif.agency,"San Francisco, California, United States","Advertising, Commerce and Shopping, Design, Information Technology, Sales and Marketing, Software","Advertising, E-Commerce, Information Technology, Marketing, Web Design, Web Development",368033.0,"At Creatif Agency we provide creative web design, custom web development for any kind of website or software, branding and marketing services for online businesses. Based on our past projects, clients reviews and the creative work, we were awarded as a Best Web Development Agency, Top Web Design Company and Top Web Development Company in California and New York, by DesignRush, Thervo, Clutch and Techreviewer. Our team, consisted of creative designers, web developers with an experience in any field, social media gurus, marketing experts and even blockchain developers, will make sure your business will become a remarkable brand. We've worked with clients from multiple industries, and cover any market and timezone that you may think of. From San Francisco, to London, from Paris to Sydney and Singapore. We're the most creative company according to our clients. We specialize in crafting visually stunning and highly functional websites that prioritize user experience and drive conversions. Our expertise extends to a diverse range of website types, from captivating presentation websites to professional corporate sites, custom online shops, dynamic marketplaces, and complex web applications. Learn more about Creatif Agency https://creatif.agency",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,32377,False,False
NEDDIE,2019-10-11,https://www.neddie.co,"Seattle, Washington, United States","Commerce and Shopping, Internet Services, Software","Internet, Marketplace, Software",2028343.0,"NEDDIE is an end-to-end social impact platform that makes philanthropy accessible to everyone. NEDDIE empowers donors to choose how to engage with nonprofits, track their donations, download reports, and stay connected to the causes they love. Our search engine makes it easy to find your favorite nonprofits, fundraisers and causes. We offer nonprofits an all in one profile, where donors can easily find them and engage in multiple ways. Nonprofits can get donations through fundraisers, registries, and marketplaces. NEDDIE offers free marketing and exposure to nonprofits. We have over 50 nonprofits on our platform from WA, CA, NY, FL and Puerto Rico, and continue to expand nationwide.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,72934,False,False
UW Reality Lab,2018-01-01,https://realitylab.uw.edu,"Seattle, Washington, United States","Education, Hardware, Software","Augmented Reality, Education, Virtual Reality",2185160.0,"UW Reality Lab is an interdisciplinary team that focuses on advancing virtual and augmented reality. They work on 3D computer vision and perception for AR/VR. Their goal is to educate the next generation in these fields. They have received funding from notable companies like Facebook, Google, and Huawei, which aids their research and education efforts.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,75101,False,False
Reframe Systems,2022-08-31,https://www.reframe.systems,"Andover, Massachusetts, United States","Energy, Hardware, Manufacturing, Real Estate, Science and Engineering, Software, Sustainability","Construction, Energy Efficiency, Manufacturing, Robotics",347486.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2022,31360,False,False
Quantum Assurance International,2019-01-01,https://www.quantumassurance.com,"Fredericksburg, Virginia, United States",Financial Services,Insurance,230892.0,"Quantum Assurance International is an independent insurance organization serving clients through its direct channel and agency force and founded on the belief that insurance should fit the needs of the modern client, and work to redefine what consumers expect from their insurance experience.",251-500,,,,,,,1.0,251-500,Private,,,,,,6,2019,24483,False,False
GoMe,2018-01-01,https://gome.ai,"Irvine, California, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning",139515.0,"GoMe provides a machine learning solution for scalable, cost-effective people development.",11-50,1.0,,2022-08-02,85224.0,Equity Crowdfunding,85224.0,,11-50,Private,,,,,,1,2018,17411,False,False
Sky Aviation Holdings,2018-01-01,https://skyaviationholdings.com,"Pompano Beach, Florida, United States","Financial Services, Other, Science and Engineering","Aerospace, Commercial, Life Insurance",1419638.0,"Sky Aviation Holdings offers solutions including fractional ownership, aircraft management, aircraft maintenance and upgrades, and aircraft avionics installations. They provide aviation insurance services such as business aviation, commercial insurance, commercial aircraft insurance, personal life insurance, private aircraft insurance, and boat insurance. Their services include avionics, maintenance, inspection, engine overhaul, hot section inspection, interior and exterior redesign, and aircraft part sales.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,61053,False,False
Wavelength Global,2018-01-01,https://www.wavelengthglobal.com/,"Dublin, California, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Automotive, Information Technology, Machine Learning, Software",157075.0,"Wavelength is founded with a team of experts in AI, computer vision, and imaging. They got together to develop Artificial Intelligence solutions for ADAS and autonomous vehicles (L2-L5) because they believe that self driving cars will impact people's life the most in the next 50 years and they believe in edge computing.",1-10,1.0,Seed,2019-01-30,100000.0,Seed,100000.0,1.0,1-10,Private,,,,,,0,2018,18846,False,False
Teamroom,2020-01-01,https://teamroom.us/,"Newark, Delaware, United States","Administrative Services, Events, Media and Entertainment, Software","Event Management, Events, Human Resources, Software",2366492.0,"Teamroom is an all-in-one platform to conduct your own virtual team buildings and events. It's fully customizable for your unique interactive games and shows.  We're on a mission to bring fun, bonding, and laughter to your virtual events, so that your remote participants experience a sense of belonging like never before.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,78759,False,False
Tuto Education,2020-12-04,https://www.tutoeducation.com/,"Lehi, Utah, United States",Education,Education,214307.0,,1-10,1.0,Seed,2020-12-04,39111.0,Pre-Seed,39111.0,1.0,1-10,Private,,,,,,0,2020,23213,False,False
TeroTAM,2019-06-15,https://terotam.com/,"Milpitas, California, United States","Food and Beverage, Real Estate, Software, Transportation","Building Maintenance, Fleet Management, Food and Beverage, Parking, Software",232310.0,"TeroTAM is a very renowned CMMS software Solutions which used to maintain and upkeep the business assets. The products of TeroTAM are always been produced after doing an in-depth market survey. This management and tracking system has the capability to make a smooth workflow with facility management, tracking calibration, equipment support and also compliance. TeroTAM belongs to  total asset management software.",11-50,,,,,,,2.0,11-50,Private,,,,,,6,2019,24589,False,False
MVP Ventures,2020-01-01,https://mvp-vc.com,"Menlo Park, California, United States","Financial Services, Lending and Investments, Professional Services","Business Development, Finance, Financial Services, FinTech, Venture Capital",222186.0,"MVP Ventures was founded in 2020 with the realization that a rethought model for venture investing could unlock significantly greater returns. With the help of our proprietary data-driven sourcing engine and value-add focus, we invest as the 2nd-largest check into early-stage deeptech teams building differentiated and defensible technology across software and hardware — with no ownership restrictions.",11-50,,,,,,,3.0,11-50,Private,,,,,,6,2020,23842,False,False
"1533 Systems, Inc.",2018-01-01,http://1533.io,"Campbell, California, United States","Content and Publishing, Data and Analytics, Information Technology, Media and Entertainment, Software, Video","Analytics, Information Technology, Software, Video Streaming",1621956.0,"1533 Systems is building the next generation data processing platform, specializing in Live Data- where speed, scale, and operational stability are all critical.  Driveline, its main product, is an all-in-one, tightly integrated platform for ingesting, analyzing and storing Live Data.  From IoT event streams to large scale Video processing.  By providing the highest levels of efficiency, and configurable reliability, Driveline scales all the way from embedded devices to government scale problems.",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2018,64944,False,False
Intracare Hospital & Clinics,2020-01-01,https://www.intracare.org,"Houston, Texas, United States",Health Care,"Health Care, Hospital, Medical",584432.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,40899,False,False
Avesta Fund,2020-01-01,https://www.avesta.fund/,"Denver, Colorado, United States","Financial Services, Lending and Investments","Finance, Financial Services, Venture Capital",212804.0,"Avesta Fund offers investments of $150K to $500K per company. They look for scalable solutions to inequality or climate change. Its funding is for tech-enabled companies whose positive impact is aligned with their business​ with an area of focus in Inequality: Education, Financial Inclusion, Future of Work, Health Access & Affordability, Housing, Entrepreneurship Development; and Climate: Sustainable Agriculture, Energy Efficiency, Clean Energy, Carbon Sinks, Clean Manufacturing, Circular Economy, Green Buildings.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,23101,False,False
Saint Street Holdings,2019-01-01,https://www.saintstreet.com,"Carmel, Indiana, United States","Financial Services, Lending and Investments, Real Estate","Financial Services, Real Estate Investment, Venture Capital",572495.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,40512,False,False
Kaiser Premier,2021-01-01,https://www.kaiserpremier.com/,"Fort Morgan, Colorado, United States","Manufacturing, Science and Engineering, Sustainability, Transportation","Automotive, Machinery Manufacturing, Mechanical Engineering, Recycling",387448.0,,101-250,,,,,,,,101-250,Private,,,2.0,4.0,Hydraulic Engineering; Foundations; Soil Shifting,6,2021,33285,False,False
Bluestaq,2018-01-01,https://www.bluestaq.com/,"Colorado Springs, Colorado, United States","Data and Analytics, Information Technology, Privacy and Security, Software","Database, Information Technology, Security",196376.0,Bluestaq develops transformative enterprise systems and securing disparate data.,11-50,,,,,,,3.0,11-50,Private,,,,,,6,2018,21844,False,False
Millennial Boss Network,2020-01-01,http://www.millennialbossnetwork.com,"Bethesda, Maryland, United States","Advertising, Education, Sales and Marketing","Advertising, Marketing, Training",1785398.0,"Millennial Boss Network provides customer acquisition, customer service, and customer retention services. They also provide career opportunities for client representatives, corporate trainers, assistant directors, and managers. They respond to inquiries by email, phone, and online form.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,67900,False,False
BlueRidge.AI,2018-11-01,https://blueridgeai.com/,"Baltimore, Maryland, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Other, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Internet of Things, Machine Learning, Real Time, Software",130062.0,"Their solution combines decades of industrial motor expertise, employing simple to install industrial sensors that detect problems before they occur, allowing plant managers to focus on what matters most: improving operations efficiency while reducing costs.",1-10,1.0,Seed,2019-06-25,1900000.0,Seed,1900000.0,1.0,1-10,Private,,,,,,0,2018,16509,False,False
Wynne Real Estate Group,2019-01-01,https://www.wynnerealestategroup.com/,"Cypress, Texas, United States","Financial Services, Real Estate","Construction, Property Management, Real Estate, Real Estate Investment",2912954.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,87470,False,False
piHappiness,2018-01-01,https://www.pihappiness.com,"Plano, Texas, United States","Information Technology, Other, Professional Services, Software","Customer Service, Information Services, Information Technology, Software",1384388.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,60187,False,False
Famegrid,2022-06-20,https://famegrid.com,"Delaware City, Delaware, United States",Other,Service Industry,127363.0,"Famegrid is a platform that connects studio vendors and contractors. The company links businesses and individuals from all over the world who work in the film, art, media, and entertainment industries.",11-50,1.0,Seed,2022-06-20,2000000.0,Seed,2000000.0,,11-50,Private,,,,,,0,2022,16233,False,False
American Gutter Masters,2023-11-20,https://americanguttermasters.com/,"Mountain View, Arkansas, United States",Real Estate,"Home Improvement, Home Renovation, Home Services",494728.0,"'Home Service', 'Home Improvement'",11-50,,,,,,,,11-50,Private,,,,,,6,2023,37709,False,False
Higher Growth Search,2018-01-01,https://www.highergrowthsearch.com,"Sonoma, California, United States","Administrative Services, Professional Services","Human Resources, Recruiting, Staffing Agency",1782774.0,Higher Growth Search is committed to providing the right employees and creating essential partnerships that will move the business forward. If you want any information please contact them through email or phone call.,11-50,,,,,,,,11-50,Private,,,0.0,1.0,,6,2018,67941,False,False
F & F Properties,2019-01-01,https://www.fandfinc.com/,"San Diego, California, United States","Commerce and Shopping, Real Estate","Property Development, Property Management, Real Estate, Rental, Rental Property",226535.0,"F & F Properties is a real estate development and investment firm that invests in value-add opportunities in multi-family acquisitions. It offers a wide selection of apartments in a variety of floor plans and neighborhoods. It professionally manages its own properties with a well-trained, knowledgeable, and local team. They are dedicated to the satisfaction of its residents and want rental experience with them to be pleasant and one they will tell friends and family about. It is based in San Diego, California.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,24145,False,False
ChaosNative,2021-01-01,https://www.chaosnative.com/,"San Jose, California, United States",Information Technology,Information Technology,482819.0,,11-50,,M&A,,,,,1.0,11-50,Private,,,,,,5,2021,37255,False,False
Expand EV,2019-01-01,https://www.expand-ev.com,"Clovis, California, United States","Manufacturing, Transportation","Automotive, Electric Vehicle, Manufacturing",740478.0,"Expand EV is a company that operates in the automotive, electric vehicle, and manufacturing industries. The company's primary focus is on the evaluation, design, and permitting of electric vehicle charging sites. They offer solutions for various types of EV charging infrastructure, including Level 1, Level 2, DCFC, and Transit Electrification. Their services are aimed at supporting the growth and development of electric vehicle usage and infrastructure, contributing to the broader goal of community electrification.",51-100,,,,,,,,51-100,Private,,,,,,6,2019,45626,False,False
Slips,2018-01-29,https://slips.io,"Denver, Colorado, United States","Gaming, Information Technology","Gaming, Information Technology",2947081.0,"Slips is a platform that allows gamers and streamers to challenge each other whilst watching streams. Powered by game theory and blockchain technology, the innovative Slips bet dispute functionality allows users to make any conceivable challenge over streams hosted on popular streaming services such as Twitch, Mixer and YouTube.",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2018,88389,False,False
Socratica Foundation,2021-01-01,https://www.socratica.org,"Los Angeles, California, United States","Community and Lifestyle, Education, Other, Social Impact, Software","Communities, E-Learning, Education, Non Profit",1052434.0,"Socratica Foundation is an educational nonprofit giving students the tools to meet the demands of a changing world. The Foundation's mission is to build the essential, universal knowledge base every student needs to succeed and provides a solid educational foundation in the three timeless pillars: literacy, numeracy, and critical thinking. It was founded in 2021 and is located in Los Angeles, California.",1-10,,,,,,,,1-10,Private,,,,,,6,2021,52773,False,False
Kramer Properties,2019-01-01,https://kramersgroup.com,"Reno, Nevada, United States",Real Estate,"Construction, Property Management, Real Estate",1568724.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,64419,False,False
Sorter,2018-05-18,http://www.sorter.com,"New York, New York, United States","Data and Analytics, Information Technology, Software","Big Data, Information Technology, Software",406814.0,"Sorter operates as a marketing science platform for digital brands. It makes it easy for marketers to leverage data science, consumer science, and cognitive science to understand, acquire, and retain their customers at scale. The company was founded in 2018 and is headquartered in New York.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2018,34164,False,False
Inversa Leathers,2020-01-01,https://www.inversaleathers.com,"Shalimar, Florida, United States","Clothing and Apparel, Commerce and Shopping, Design","Fashion, Retail",251830.0,"Inversa makes eco-positive leather. Creating leather from the invasive lionfish. This fish is known to decimate native species, and in 2021 INVERSA said it saved 75,000,000 native reef fish by removing lionfish from the ocean.",1-10,1.0,Seed,2022-01-01,,Seed,,,1-10,Private,,,,,,2,2020,25865,False,False
AARSH International Foodstuff Trading,2019-01-01,https://aarshinternational.com,"New City, New York, United States","Administrative Services, Food and Beverage","Delivery, Food and Beverage, Fruit",1081650.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2019,53470,False,False
Confidence Analytics,2018-01-01,https://www.conflabs.com/,"Redmond, Washington, United States","Biotechnology, Science and Engineering",Biotechnology,470388.0,"Confidence Analytics is a operator of a cannabis testing laboratory to ensure all cannabis products slated for market meet consumer safety standards as required by state law.The laboratory’s management backgrounds include: agricultural science, pharmaceutical science, laboratory management and instrument optimization, prescription regulation, drug administration, information technology, and law enforcement.",11-50,,,,,,,2.0,11-50,Private,,,0.0,2.0,,6,2018,36789,False,False
Blixem,2021-01-01,https://blixem.io/,"Rancho Cucamonga, California, United States","Apps, Software","Apps, Productivity Tools, Software",610739.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,41754,False,False
Conan Venus And Company,2019-01-01,https://www.conanvenus.com,"Kalamazoo, Michigan, United States","Advertising, Internet Services, Media and Entertainment, Sales and Marketing","Advertising, Brand Marketing, Marketing, Social Media",1387185.0,"Conan Venus And Company provides advertising services. They offer strategy, planning, media, pay-per-click, identity, branding, social media, video, interactive display, print, marketing, and collateral services.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,60114,False,False
Dean&Co.,2021-01-01,https://www.deancostudio.com,"Orange, California, United States","Design, Internet Services, Media and Entertainment, Sales and Marketing","Brand Marketing, Marketing, Social Media, Web Design",1951000.0,"Dean&Co. is a creative agency that caters to passionate entrepreneurs, business owners, and creatives. The company specializes in branding, design, and marketing, providing impactful and consistent services. The team at Dean&Co. believes in the balance of a successful career and a fulfilling life, and they strive to reflect this in their work. The company's team is composed of individuals with diverse backgrounds and experiences, including co-founders Matt Dean, who has over 10 years of experience in brand strategy, and Jackie Dean, who has over 15 years of experience in creative fields.",1-10,,,,,,,,1-10,Private,,,,,,6,2021,71105,False,False
Braid,2018-01-01,https://braidapp.com,"New York, New York, United States","Hardware, Information Technology, Other, Professional Services, Sales and Marketing, Software","Communications Infrastructure, CRM, Customer Service, Enterprise Software",165742.0,,1-10,1.0,Seed,2017-07-10,120000.0,Pre-Seed,120000.0,1.0,1-10,Private,,,0.0,2.0,,0,2018,19540,False,False
Momo,2023-03-14,https://momohq.com,"Palo Alto, California, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Travel and Tourism","Artificial Intelligence (AI), Travel",258796.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2023,26329,False,False
Securing Safe Food,2020-01-01,https://securingsafefood.org,"Glastonbury, Connecticut, United States",Food and Beverage,Food and Beverage,1407886.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,61322,False,False
ComServe Solutions,2020-01-01,https://www.comservesolutions.com,"Dickson City, Pennsylvania, United States","Administrative Services, Professional Services","Employment, Recruiting, Staffing Agency",1368614.0,"ComServe Solutions provides temporary placement, temp-to-hire, vendor, and direct hire services. They offer recruit skilled and reliable temporary workers and manage all of the onboarding and training.",51-100,,,,,,,2.0,51-100,Private,,,,,,6,2020,60502,False,False
Rivalista,2019-01-01,https://www.rivalslam.com,"New York, New York, United States","Information Technology, Software, Sports","Information Technology, Software, Sports",570559.0,"Rivalista is a startup in the sportstech industry, dedicated to fostering a stronger sense of community through sports and innovative solutions. They are proud to introduce their flagship product, RivalSlam, a unique mobile app that amplifies bragging rights, effectively harnessing fan passions to foster deeper engagement and connection among sports fans, their beloved teams, and the people who matter most to them.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,40448,False,False
Hoodbee,2022-01-01,https://hoodbee.com,"San Francisco, California, United States","Apps, Government and Military, Information Technology, Internet Services, Mobile, Other, Software","CivicTech, Internet, Mobile Apps, Service Industry, Software",1616791.0,Hire skilled people nearby for pretty much anything or earn money with your skills by doing jobs for others.,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2022,65042,False,False
Sweepstakes Rush,2018-04-11,https://sweepstakesrush.com,"New York, New York, United States","Commerce and Shopping, Internet Services","E-Commerce, Internet",456385.0,"Here you will find free online sweepstakes, contests & giveaways that are updated daily! We focus on the high paying and best sweepstakes... this way you won't waste your precious time by searching for the big sweepstakes online.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,36231,False,False
Customer City,2021-01-01,https://www.customercity.com,"Seattle, Washington, United States","Information Technology, Professional Services, Sales and Marketing, Software","Business Development, CRM, Software",1223526.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,57151,False,False
iugis Construction,2020-01-01,https://iugiscorp.com,"Suwanee, Georgia, United States","Real Estate, Science and Engineering","Civil Engineering, Construction, Real Estate",2029376.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2020,72915,False,False
EnXchange,2019-01-01,https://enxei360.com,"Mckinney, Texas, United States","Data and Analytics, Government and Military, Information Technology, Internet Services","Analytics, Information Technology, Internet of Things, Public Safety",391838.0,,11-50,,,,,,,1.0,11-50,Private,,,0.0,0.0,,6,2019,33494,False,False
