company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Clean Proposals,2021-01-01,https://cleanproposals.com,"San Luis Obispo, California, United States","Apps, Mobile, Real Estate, Software","Janitorial Service, Mobile Apps, Software",1205940.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,56171,False,False
Smart Green Solar,2019-01-01,https://smartgreensolar.com,"Providence, Rhode Island, United States","Energy, Natural Resources, Sustainability","Energy, Renewable Energy, Solar",410610.0,Smart Green Solar is a solar company. They leveraged the RE-growth program so you can receive premium credits back from the national grid. They provide RI renewable energy growth program and MA smart program services. Their MA is incentivizing residents to go solar. You will get credits for the clean energy you generate. They address inquiries through phone calls and emails.,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,5,2019,34327,False,False
Sciinov Group,2019-01-01,https://www.sciinovgroup.com,"Somerset, New Jersey, United States","Data and Analytics, Health Care, Information Technology, Software","Database, Information Technology, Medical",708003.0,"Sciinov Group provides physical and hybrid conferences plans, scientific events, educational events, regulatory solutions, and data intelligence databases solutions. The contact mode is by mail, phone, and physical address.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,44713,False,False
SkyCom,2021-01-01,https://www.sky-com.cc,"Barrington, Illinois, United States","Hardware, Information Technology, Internet Services, Messaging and Telecommunications","Information and Communications Technology (ICT), Telecommunications, VoIP",2513826.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,81106,False,False
HumanITcare,2018-04-04,http://humanitcare.com/en,"Boston, Massachusetts, United States","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Health Care, Hospital, Software",39820.0,"HumanITcare's interoperable and flexible remote care solution, powered by an AI system, is revolutionizing healthcare accessibility worldwide. Novel AI technology allows users to scan the results and automatically provide data to their health providers (without Bluetooth).  It spans various health conditions like cardiology, respiratory, oncology, behavioral health, and diabetes (among others), offering real-time personalized insights through AI reports. Furthermore, it's an evidence-based solution compliant with HIPAA, and GDPR, and holds the CE mark for medical software. HumanITcare is a CE-mark software that is helping +20 hospitals, clinics, home care companies, and other institutions to radically improve patients’ access to healthcare.",11-50,3.0,Seed,2021-09-28,2921536.0,Seed,3752849.0,3.0,11-50,Private,,,,,,0,5,2018,4981,False,False
6nomads,2019-01-21,https://6nomads.com,"Los Angeles, California, United States","Administrative Services, Design, Professional Services, Software","Human Resources, Product Design, Recruiting, Software",124726.0,6nomads is a recruiting and technical assessment platform for remote tech companies. They screen and verify developers automatically and match them with relevant tech companies for a full-time job.,11-50,1.0,Seed,2020-04-03,200000.0,Seed,200000.0,3.0,11-50,Private,,,,,,0,5,2019,15956,False,False
Parks Buick GMC,2020-01-01,https://www.parksbuickgmckernersville.com,"Kernersville, North Carolina, United States","Commerce and Shopping, Other, Professional Services, Transportation","Automotive, Customer Service, Retail",2800652.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,4,2020,86047,False,False
BoardAssist,2019-01-01,https://www.boardassist.com,"New Haven, Connecticut, United States","Administrative Services, Professional Services","Consulting, Human Resources, Recruiting",690162.0,"BoardAssist.com is transforming boardroom recruitment by providing organizations with an extremely cost-effective platform to identify and recruit world class board members. BoardAssist.com offers you everything you need to find Prospects with the skills and expertise to move your organization forward. If your company is looking for credentialed board candidates, we can help. Please visit https://www.boardassist.com to learn more.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,44175,False,False
SeaSand Digital,2019-01-01,https://seasanddigital.com/,"San Diego, California, United States","Advertising, Internet Services, Sales and Marketing","Advertising, Internet, Marketing",2914169.0,"SeaSand Digital is a San Diego-based digital marketing agency committed to helping brands achieve greater ROI from their SEO, SEM, social, content, and digital advertising efforts. With an efficient digital marketing strategy in place, your business will be able to expand and help you dominate your market. Contact us today!",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,87458,False,False
Shifl,2019-01-01,https://shifl.com,"Suffern, New York, United States","Apps, Mobile, Software, Transportation","Mobile Apps, Shipping Broker, Software, Supply Chain Management",339200.0,Shifl is a company that uses technology to simplify the complexities of the shipping industry. They are driving the supply chain industry forward with technology and innovation that provides a plethora of real-world benefits to its users.,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,30907,False,False
Curieous,2021-09-10,http://curieous.tech/,"Waltham, Massachusetts, United States",Software,Software,1142576.0,"We are living in a world where 7 out of the top 10 skills you have to master to succeed at work change every 5 years, companies spend $370 billion dollars in employee training annually, yet only 12% of people can apply what they learn to their job. That's why our team is building Curieous - a platform where professionals globally can “teach& learn to earn & network” - powered by AI and Blockchain Technologies. Curious about Curieous? Say hello to us via hello@curieous.com.",1-10,1.0,Seed,2021-10-04,0.0,Pre-Seed,0.0,1.0,1-10,Private,,,,,,2,2,2021,54889,False,False
Esteemed,2019-01-01,https://esteemed.io/,"Olympia, Washington, United States","Administrative Services, Professional Services, Software","Human Resources, Recruiting, Software, Staffing Agency",271334.0,"Esteemed Inc. was founded in 2019 as a multi-channel brand and integrated service provider. Best-in-class, we're the fastest-growing AI-powered talent management and career solutions provider delivering frictionless hiring and talent incubation for digital professionals. We provide workforce, work-life experiences that enable people and businesses to thrive in their work.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,0.0,1.0,,6,5,2019,27099,False,False
Halo Solutions,2019-01-01,https://www.halosolutions.net,"Allen, Texas, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Consulting, Information and Communications Technology (ICT), Internet of Things",1050168.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,52726,False,False
Lexus of Bridgewater,2019-01-01,https://www.lexusofbridgewater.com,"Bridgewater, New Jersey, United States","Other, Professional Services, Sales and Marketing, Transportation","Automotive, Customer Service, Sales",687729.0,"Lexus of Bridgewater provides Lexus vehicle maintenance and repair services. They also provide customer service and parts accessories services.  Their customers contact them through address, phone, mail, and online applications.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,44096,False,False
Quoretech,2018-09-01,https://www.quore.tech/,"Wilmington, Delaware, United States","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Health Care, Internet Services, Mobile, Software","Health Care, Internet of Things, Medical, Medical Device, mHealth, Predictive Analytics, Wearables",251574.0,"We are a digital health company that offers an end-to-end connected solution to simplify and accelerate the arrhythmia diagnostic process, providing technology where the immediate need is: at the point of care. Our high quality, timely availability, long-term monitoring, AI analytics and customized business model promote a heart-centric ecosystem. Improved, affordable arrhythmia diagnosis everywhere.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,1.0,0.0,,6,5,2018,25842,False,False
Rancho Capital Home Loans,2019-01-01,https://myranchocapital.com/,"Rancho Cucamonga, California, United States","Financial Services, Other, Real Estate","Financial Services, Mortgage, Professional Services, Real Estate",2202193.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,74817,False,False
Avanto,2020-01-01,https://www.goavanto.com,"Hartford, Connecticut, United States","Consumer Goods, Manufacturing, Science and Engineering, Software, Transportation","Furniture, Industrial Automation, Procurement, Software",409236.0,"Avanto connects dealers, manufacturers, and installers while streamlining and automating processes. They create the software for the automation process in the furniture industry to identify the problems in the project and implement the solutions.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,34264,False,False
Prepfit,2019-08-01,https://www.prepfitapp.com,"Brooklyn, New York, United States","Health Care, Internet Services, Software, Sports","Fitness, Health Care, Internet, Software",967391.0,Prepfit is a digital community for one billion wellness customers.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,51552,False,False
Evoskin,2021-01-01,https://www.evoskin.com,"Burlington, Massachusetts, United States",Health Care,"Cosmetic Surgery, Health Care, Hospital, Medical",1603806.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,1.0,,6,3,2021,65292,False,False
Oilfield Connections International,2019-01-01,https://www.oilfieldconnections.net,"Houston, Texas, United States","Energy, Natural Resources, Other, Social Impact","Association, Non Profit, Oil and Gas",1603244.0,"Oilfield Connections International offers oil companies technical, valuation, acquisition, and contracting services. It is a networking organization that serves the energy industry.",10001+,0.0,,,0.0,,0.0,,10001+,Private,,,,,,6,5,2019,65301,False,False
Zipfox,2022-01-01,https://www.zipfox.com,"Vista, California, United States","Internet Services, Professional Services","Business Development, Internet, Online Portals",401495.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2022,33929,False,False
Soundworks,2021-01-01,https://www.soundworks.app,"Oakland, California, United States","Apps, Health Care, Media and Entertainment, Mobile, Music and Audio, Software","Apps, Audio, Mobile Apps, Personal Health",513723.0,"Building on a decade of experimentation in immersive media experience and psycho-acoustic research, Soundworks offers a uniquely honed sound palette to enhance the quality of one's daily meditation practice.",1-10,1.0,Seed,2021-03-01,0.0,Pre-Seed,0.0,3.0,1-10,Private,,,,,,2,3,2021,38440,False,False
Investry,2020-01-01,https://www.investry.com,"Scarsdale, New York, United States","Financial Services, Lending and Investments","Angel Investment, Asset Management, Financial Services",954275.0,"Investry works with individuals and families through the holistic financial planning process, specializing in aligning investments with their values. Environmental, Social, and Corporate Governance integration can help uncover material financial risks, make feel better about the impact of capital, and allow to tune out short-term mass media banter.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,51224,False,False
Imprint,2020-01-01,https://imprintapp.com,"New York, New York, United States","Apps, Education, Software","E-Learning, Education, Reading Apps, Software",175231.0,Imprint is an education app that provides knowledge to internalize and apply in a new format for mobile use. Imprint helps readers quickly understand complex topics with visuals that help them stay focused.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,20275,False,False
Turks Delight,2020-01-01,https://turksdelight.com,"New York, New York, United States",Food and Beverage,Food and Beverage,2896451.0,"Turks Delight is an independent local food sourcing company created in New York Turks Delight is an artisanal nut and dried fruit company that provides health-conscious consumers with delicious nutrient-dense, sustainably grown and socially responsible food sources. Working directly with small-scale farms and cooperatives, Turks Delight sources only the highest quality agricultural products, many grown wild without active cultivation. Combining traditional hand sorting with modern food safety standards, Turks Delight works to restore Turkey to its position as a world-renowned provider of nuts and dried fruit.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,87700,False,False
Pearl Jade Marketing,2018-10-23,https://pjademkt.com/,"Harrisburg, Pennsylvania, United States","Advertising, Design, Internet Services, Sales and Marketing","Advertising, Graphic Design, Marketing, Social Media Management",1130466.0,"Full Service Marketing Agency | Socialites: social media management, branding, website design, website development, logos and graphic design",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2018,55161,False,False
MT Copeland,2020-01-01,https://www.mtcopeland.com/,"San Francisco, California, United States","Education, Real Estate, Software","E-Learning, Education, Smart Building",255508.0,"MT Copeland provides online training services that are designed to help trade experts and companies. They offer courses such as blueprint reading, carpentry, drywall, framing, effective communication, and more. After completing the courses, many tradespeople also launch their own businesses.",1-10,1.0,Seed,2021-05-04,0.0,Seed,0.0,1.0,1-10,Private,,,,,,2,4,2020,26121,False,False
Hilltop Promotions,2019-11-01,https://www.hilltoppromo.com,"Anaheim, California, United States","Advertising, Content and Publishing, Media and Entertainment, Other, Professional Services, Sales and Marketing","Advertising, Customer Service, Printing",2387659.0,"Hilltop Promotions is a company that operates in the advertising industry. The company offers a variety of promotional products that can be customized to showcase a brand. These products range from corporate apparel to trade show giveaways. In addition, Hilltop Promotions also provides services related to company stores for different types of businesses. The company's offerings are designed to help businesses enhance their brand visibility and recognition.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,79933,False,False
Wahi Digital Marketing,2020-01-01,https://wahicrm.com,"San Jose, California, United States","Advertising, Information Technology, Sales and Marketing, Software","Advertising, CRM, Digital Marketing, Marketing",1961577.0,"Wahi Digital Marketing is a company that specializes in providing digital marketing solutions. Their services include designing engaging websites aimed at converting visitors into customers. They also offer a CRM tool that aids businesses in attracting and closing more customers. The company provides a variety of resources such as educational PDFs, videos, podcasts, webinars, and how-to guides. They also offer free samples and trials. Wahi Digital Marketing is known for turning businesses into selling machines by creating a stunning online presence for them.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,70895,False,False
Blockchain Creative Labs,2021-01-01,https://www.bcl.xyz/,"North Hollywood, California, United States","Advertising, Blockchain and Cryptocurrency, Community and Lifestyle, Internet Services, Other, Professional Services, Sales and Marketing","Advertising, Blockchain, Internet, Professional Networking",311444.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,29402,False,False
Premier Janitorial,2021-01-01,https://premiercleanjanitorial.com,"Bixby, Oklahoma, United States","Administrative Services, Other, Real Estate","Commercial, Facilities Support Services, Janitorial Service",1106708.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,54130,False,False
Optimal Marketing,2021-01-01,https://www.optimalmarketing.us,"Colgate, Wisconsin, United States",Sales and Marketing,"Brand Marketing, Digital Marketing, Social Media Marketing",1890010.0,"Optimal Marketing provides a marketing strategy for a business. Their service includes websites, email marketing, social media, corporate branding, printed materials, trade shows, CRM system, and database management services.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,70516,False,False
Croft,2022-01-01,https://www.withcroft.com/,"Indiana, Pennsylvania, United States","Agriculture and Farming, Software","AgTech, SaaS, Software",34320.0,,1-10,1.0,Seed,2024-02-09,704000.0,Seed,704000.0,,1-10,Private,,,,,,0,2,2022,4017,False,False
EZ Cloud,2019-01-01,https://ezcloud.co,"Blackwood, New Jersey, United States","Information Technology, Internet Services, Software","Cloud Computing, Cloud Data Services",357055.0,"EZ Cloud provides a modern and secure Accounts Payable (AP) automation platform that brings AP communications, invoice data, and real-time analytics to one easy-to-use portal. Integrating seamlessly with existing processes, EZ Cloud uses the latest technology to offer AP and finance professionals greater visibility, accountability, and control.    For more information, please visit ezcloud.co.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,31835,False,False
"Saviors Artificial Intelligence, SAVIORS.ai",2019-06-01,https://www.saviorsai.com/,"Brooklyn, New York, United States","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Government and Military, Privacy and Security, Science and Engineering, Software","Artificial Intelligence (AI), National Security, Physical Security, SaaS, Security, Software",889163.0,"We make software that watches security cameras. Our A.I. can detect guns in a fraction of a second (see our demos), helping to prevent mass shootings, robberies, and secure police & military assets. We are also integrating our software onto drones and droids, which can be controlled using our patent-pending hardware manipulation & robotics A.I. Our software can save lives, save businesses from theft, and give people a real sense of security. (Formerly known as Golden Eagle Artificial Intelligence)",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,49604,False,False
Branch Politics,2019-01-01,https://branch.vote,"Atlanta, Georgia, United States","Government and Military, Information Technology, Software","CivicTech, Developer Tools, Government, Politics",160920.0,"Branch Politics is a nonpartisan website that provides federal, state, and local election information for voters. It aims to inform voters easily and conveniently by creating a unique podcast experience about elections and candidates. Branch Politics was founded in 2019 and is based in Atlanta, Georgia.",1-10,1.0,Seed,2022-12-20,120000.0,Pre-Seed,120000.0,,1-10,Private,,,,,,0,5,2019,19157,False,False
Progressive Investors Network,2019-01-01,https://www.pinboston.com/,"North Reading, Massachusetts, United States","Community and Lifestyle, Financial Services, Other, Professional Services","Accounting, Financial Services, Retirement",2409131.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,79628,False,False
ForYourAds,2020-03-01,https://www.foryourads.com,"Los Angeles, California, United States",Information Technology,Information Technology,1414208.0,ForYourAds is the cheapest and largest searchable database of ads in the world. Use our target audience filters to view ads around the world. Then you can Creat WINNING ADS by finding replicating what currently works on the best way to make money with ads!,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,61176,False,False
Wove,2021-01-01,https://wove.com,"Atlanta, Georgia, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Logistics, Supply Chain Management",232768.0,"Wove uses AI to optimize rate management, ingestion, and normalization for international logistics.",1-10,2.0,Seed,2023-12-01,0.0,Pre-Seed,0.0,2.0,1-10,Private,,,0.0,1.0,,2,3,2021,24627,False,False
VBCare Network,2019-01-01,https://vbcarenetwork.com,"Phoenix, Arizona, United States","Financial Services, Health Care","Health Care, Health Insurance, Medical",622373.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,42137,False,False
Webewell,2020-01-01,https://webewell.co,"Park City, Utah, United States","Health Care, Professional Services","Consulting, Health Care, Mental Health, Personal Health, Therapeutics, Wellness",826915.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,47988,False,False
chea seed,2020-01-01,https://cheaseed.com/home,"Palo Alto, California, United States","Financial Services, Lending and Investments",Consumer Lending,834618.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,48205,False,False
99FinTech,2022-01-01,https://99fintech.com,"New York, New York, United States","Financial Services, Professional Services","Consulting, Financial Services",731602.0,"99FinTech is a contingent advisory firm that provides services in the financial sector. The firm is led by a team of seasoned financial services technology executives who have a history of advising, building, and operating global fintech companies. 99FinTech offers assessments to clients who then choose what to do with the information. The firm also provides advisory services in areas such as Fintech, M&A transactions, post-merger integration, and other strategic initiatives. The CEO and Managing Partner of 99FinTech is a 35-year veteran of the payments and fintech industry.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2022,45404,False,False
SparxWorks,2019-01-01,https://sparxworks.com,"Redondo Beach, California, United States","Apps, Hardware, Mobile, Software","3D Technology, Apps, Augmented Reality, Mobile Apps, Software",814551.0,"SparxWorks is an augmented reality, 3D, and mobile development business that is creative, dynamic, experienced, and inventive. To every project, the team contributes years of successful entrepreneurial and corporate experience.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,47640,False,False
Ripplink,2019-08-27,https://www.ripplink.co/,"Los Angeles, California, United States","Apps, Consumer Electronics, Hardware, Software","Apps, Computer, Software",628584.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,42330,False,False
Healcerion USA,2018-06-01,http://www.healcerionusa.com,"Roseville, California, United States",Health Care,Health Care,1345516.0,A mobile health company that is creating new markets for handheld wireless POC ultrasound products and education. Healcerion USA is the Americas importer and top tier distributor of Healcerion handheld wireless ultrasound products.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,59348,False,False
Lunte Studio,2020-01-01,http://www.lunte.studio,"Miami, Florida, United States","Design, Professional Services","Consulting, Product Design, UX Design",876777.0,Lunte Studio helps tech startups and companies build great software by providing them access to the best product design talent to join their product teams. Lunte Studio houses talented  product designers that can seamlessly integrate in your company to provide ongoing product strategy and design.,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2020,49293,False,False
GatherFor,2020-01-01,https://gatherfor.org,"New York, New York, United States","Community and Lifestyle, Other, Social Impact","Non Profit, Social",959558.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,51354,False,False
UpFlood Media,2022-10-21,https://upflood.com/,"Florida, New York, United States",Sales and Marketing,Digital Marketing,1111158.0,"UpFlood Media is a digital marketing company and agency in florida USA. Offering wide range of services such as SEO, PPC Google ads, Social Media Management, Marketing and Content Marketing.",11-50,1.0,Seed,2022-11-29,0.0,Seed,0.0,,11-50,Private,,,,,,2,1,2022,54018,False,False
Flowio,2021-01-01,https://flowio.app,"Los Angeles, California, United States","Artificial Intelligence (AI), Data and Analytics, Internet Services, Messaging and Telecommunications, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Email Marketing, Marketing, Marketing Automation, SMS",645976.0,"Flowio helps to increase sales through omnichannel while cutting down the workload. They offer email, SMS, and marketing automation. They offer pre-built templates to send emails automatically to convert visitors into customers. They respond to customer inquiries by contact form.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,42899,False,False
BlazePanel,2019-12-01,https://blazepanel.com,"Wilmington, North Carolina, United States","Information Technology, Software","Information Technology, Productivity Tools, Software",1948809.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,71142,False,False
Bird Rock Games LLC,2021-04-20,https://www.birdrockgames.com,"San Diego, California, United States","Apps, Gaming, Mobile, Software","Casual Games, Mobile Apps",2793311.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,1.0,,6,2,2021,86143,False,False
CkSum Capital,2020-01-01,https://cksumcapital.com/,"Miami, Florida, United States",Professional Services,Management Consulting,2040411.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,72723,False,False
Vision Insights,2022-01-01,https://www.visioninsights.net,"New York, New York, United States","Sales and Marketing, Sports","Marketing, Sponsorship, Sports",433417.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2022,35324,False,False
District Works,2020-01-01,https://districtworks.city,"Oakland, California, United States","Administrative Services, Real Estate","Facilities Support Services, Janitorial Service, Landscaping",1392246.0,"District Works offers service technicians, landscaping and groundskeeping, activations, ambassador programs, and consulting services. They specialize in the installation and removal of street furniture that includes trash cans, park benches, parklets, and flex streets.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,60013,False,False
QB Call,2019-10-29,https://www.qbcall.com/,"Delaware City, Delaware, United States","Apps, Education, Financial Services, Hardware, Information Technology, Internet Services, Professional Services, Software","Apps, Consulting, Education, Financial Services, FinTech, Information Technology, Social Network, Telecommunications",1640631.0,"We’re the Ultimate Transformation for all talk-based businesses Enabling people to Connect to their clients and EARN..  Or Connect to their providers and LEARN!  QB Call enables people to get paid directly on time-basis upon receiving one-to-one or undertaking group call sessions, by attaching our video conferencing platform with users’ digital wallets while allowing them to: Set their own price per minute. Instant charging, invoicing and money transfer from clients to providers.",1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,4,2019,64557,False,False
AppRabbit,2019-01-01,https://www.apprabbit.com,"Spokane, Washington, United States","Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Apps, Artificial Intelligence (AI), Information Technology, Software",292971.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,28349,False,False
EverBright,2021-01-01,https://www.goeverbright.com,"Newport Beach, California, United States","Energy, Financial Services, Natural Resources, Sustainability","Clean Energy, Finance, Solar",130329.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2021,16538,False,False
Allied Staffing Partners,2020-01-01,https://www.alliedstaffingpartner.com,"Omaha, Nebraska, United States","Administrative Services, Health Care, Professional Services","Consulting, Health Care, Human Resources, Recruiting, Staffing Agency",2208072.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,74713,False,False
Champions Foundation of Arizona,2019-01-01,https://www.championsfoundationofarizona.org/,"Scottsdale, Arizona, United States","Health Care, Manufacturing, Other, Social Impact","Child Care, Foundries, Non Profit",2310271.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,78084,False,False
Safe Deal,2019-03-04,https://www.joinsafedeal.com/,"Lewes, Delaware, United States","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Software","E-Commerce, Machine Learning, Software",310369.0,"Buying on AliExpress, Amazon, or eBay? Save time, see the price history, avoid fake reviews, awful sellers, and expensive deals. Safe Deal - Your AI-powered smart assistant for shopping online, ""antivirus"" for bad deals, on e-commerce platforms and websites!  Save time and money when you shop on the web. Detailed Price History charts for billions Amazon & AliExpress products. Safe Deal protects you from security issues like commerce fraud, online frauds, and dangerous deals on major platforms. Supported websites: Amazon      Comprehensive offer analysis       AI-Based Reviews analysis       Price History Graph and Suggestion AliExpress      Comprehensive offer analysis      Price History Graph and Suggestion       AI-Based Reviews analysis - near future      eBay      Comprehensive offer analysis       Price History Graph and Suggestion - near future         AI-Based Reviews analysis - near future    Our mission is to prevent you from bad purchases online. Shop Online with Confidence!",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,29330,False,False
Fine Dispatch,2021-01-01,https://finedispatch.com,"Carteret, New Jersey, United States","Administrative Services, Transportation","Document Preparation, Freight Service, Transportation",989609.0,"Fine Dispatch offers services in the transportation industry, focusing on document preparation, freight service, and dispatching. The company provides 24/7 dispatching services, load management, and dedicated dispatchers to owner operators. They are committed to understanding the expectations of transporters and identifying their needs. Their services aim to optimize routes, fine-tune schedules, and time deliveries flawlessly.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,52099,False,False
JVAM,2021-06-01,https://jvamlaw.com,"Glenwood Springs, Colorado, United States","Other, Professional Services","Consulting, Legal, Professional Services",995426.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2021,52262,False,False
Zoma,2019-01-01,https://zomasleep.com,"Scottsdale, Arizona, United States","Consumer Goods, Health Care","Furniture, Personal Health",516138.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,3.0,,6,5,2019,38533,False,False
Immobilienn,2020-01-01,https://immobilienn.com/,"Fort Lauderdale, Florida, United States","Financial Services, Real Estate","Property Management, Real Estate, Real Estate Investment",2576674.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,83239,False,False
Notiphy,2019-01-01,https://www.notiphy.io,"Buffalo Grove, Illinois, United States","Information Technology, Software","Information Technology, SaaS, Software",79041.0,"Notiphy is a scalable SaaS-based software platform that helps companies avoid manual paper processes, provide real-time data from the shop floor to the top floor, and improve collaboration between management and workers for greater productivity and profitability. The easy-to-use platform can be deployed in days and used on a computer or an Android or iOS mobile device. On the plant floor, Notiphy provides tablets at Operator workstations. Notiphy collects data in ways paper cannot allowing management to improve outcomes related to employees, workflow, and jobs. Having this accurate data, management can make educated decisions and know where opportunities are to reduce costs and improve profitability. Finally, the platform is very flexible and configurable allowing management to define the processes and inputs workers need to record so it can solve any pain point inside the workflow or help the entire workflow.    Notiphy is also effective in helping management and workers during this changing environment.  Notiphy can help companies do more with fewer people by giving workers on the floor access to information and messages from management, the ability to input information, ways to alert others if they need assistance and providing the data necessary to manage costs. Workers can better maintain social distancing by not having to leave their workstation to seek assistance and the environment can be more contactless as you can greatly reduce the touching of common paper and job jackets.",1-10,3.0,Seed,2020-10-01,600000.0,Seed,1610000.0,1.0,1-10,Private,,,0.0,1.0,,0,5,2019,10702,False,False
Vidaly,2021-01-01,https://vidaly.com/,"Oklahoma City, Oklahoma, United States",Gaming,"Casual Games, Online Games, PC Games, Video Games",753089.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,45952,False,False
Future + Suns,2019-01-01,https://www.futureandsuns.com/,"Atlanta, Georgia, United States","Design, Information Technology","Information Technology, UX Design",2437083.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,80735,False,False
